model_id,feature,importance,fold_id,cutoff_profile,model_slot
M2_lgbm_residual,hko_latest_temp_c,3.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_31_32,3.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_showers,2.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_std_c,2.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_min_c,1.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_range_c,1.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_MAM,1.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_count,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_very_hot,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_latest_minus_first_max_c,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_any_rainstorm_warning_24h,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_any_thunderstorm_warning_24h,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_21_24,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_25_27,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_ge33,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_le20,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_lag_2_missing_flag,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_range_bin_2,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_range_bin_ge3,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_23_plus,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_DJF,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_JJA,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_SON,0.0,presealed_holdout_2022_2023,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,105.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,trend_years_since_2000,103.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_last3_slope_c_per_hour,99.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,doy_sin,96.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,85.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_12h_c,80.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_depression_c,77.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_c,76.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_mean_12h_pct,74.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,doy_cos,71.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_trend_3h_pct,69.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_24h_c,65.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_last_change_age_hours,58.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_12h_c,58.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_mean_6h_pct,57.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_c,52.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_6h_c,34.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_6h_c,27.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,month,26.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,eligible_forecast_count,23.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_thunderstorm,22.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_max_c,21.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_midpoint_c,21.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_c,21.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_rh_pct,17.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_min_c,15.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_heavy_showers,13.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_3h_c,12.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_28_30,11.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_nt_higher,11.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_min_c,10.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_c,9.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_count,5.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_age_minutes,5.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_range_c,5.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_very_hot,4.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_25_27,4.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_21_24,3.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_31_32,3.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_DJF,3.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_ge33,2.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_latest_minus_first_max_c,2.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_std_c,1.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_showers,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_le20,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_bin_2,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_bin_ge3,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_23_plus,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_JJA,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_MAM,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_SON,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,target_lag2_minus_doy30_clim_c,81.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,79.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_spread_mean_6h_c,77.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,nt_heat_ceiling_index_c,71.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_last3_slope_c_per_hour,68.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_mean_trend_6h_c,62.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,doy_sin,60.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,trend_years_since_2000,59.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,inland_coastal_spread_6h_max_c,58.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_roll30_anomaly_lag2_c,58.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_last_change_age_hours,54.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_trend_12h_c,53.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,urban_core_mean_minus_coastal_marine_mean_c,48.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,west_nw_nt_mean_minus_coastal_marine_mean_c,46.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,45.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_depression_c,44.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_latest_hko_minus_mean_c,37.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_mean_24h_c,37.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,inland_nt_mean_minus_coastal_marine_mean_c,37.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_rh_mean_12h_pct,36.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_c,33.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_warning_text_count_24h,33.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_rh_mean_6h_pct,31.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_mean_12h_c,29.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_roll30_minus_doy30_clim_c,28.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_rh_trend_3h_pct,26.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_range_c,21.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_thunderstorm,21.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,doy_cos,18.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_clim_doy_30yr_median_c,18.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_rainfall_text_count_24h,17.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,month,17.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_clim_doy_10yr_median_c,17.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_heavy_showers,16.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_modern_warming_signal_c,15.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_latest_temp_spread_c,15.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_max_c,15.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_mean_6h_c,14.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_nt_higher,14.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_rh_pct,14.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_c,12.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,eligible_forecast_count,12.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_trend_6h_c,11.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_midpoint_c,9.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,network_spread_max_6h_c,8.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_temp_trend_3h_c,4.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hko_latest_temp_c,4.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_count,4.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_min_c,4.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_min_c,4.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_MAM,2.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_SON,2.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_21_24,2.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_age_minutes,1.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_28_30,1.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_31_32,1.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_DJF,1.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,season_bucket_JJA,1.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_very_hot,1.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_std_c,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_path_range_c,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,fcst_flag_showers,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,rev_latest_minus_first_max_c,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_any_rainstorm_warning_24h,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,hourly_any_thunderstorm_warning_24h,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,target_lag_2_missing_flag,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_range_bin_2,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_le20,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_ge33,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_max_bin_25_27,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_23_plus,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,official_range_bin_ge3,0.0,sealed_confirmation_2024_plus,tminus1_2359,M2b_pruned_full_LGBM_residual
M2_lgbm_residual,trend_years_since_2000,122.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_last3_slope_c_per_hour,112.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,doy_cos,93.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_last_change_age_hours,78.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_24h_c,77.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_12h_c,74.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,doy_sin,69.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_6h_c,66.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_c,65.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_trend_3h_pct,63.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,62.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_mean_12h_c,58.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_6h_c,53.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_mean_6h_pct,53.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_rh_mean_12h_pct,52.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_dewpoint_depression_c,48.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_c,37.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,month,32.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_midpoint_c,26.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,25.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_max_c,22.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_min_c,16.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_rh_pct,14.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_min_c,11.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_c,10.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,eligible_forecast_count,9.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_latest_temp_c,8.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,hko_temp_trend_3h_c,6.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_age_minutes,5.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_thunderstorm,5.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_showers,4.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_MAM,4.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_25_27,3.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_range_c,3.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_SON,2.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_28_30,1.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_31_32,1.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,season_bucket_JJA,1.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_very_hot,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_nt_higher,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,fcst_flag_heavy_showers,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_latest_minus_first_max_c,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_count,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_path_std_c,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_21_24,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_bin_2,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_le20,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_max_bin_ge33,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,official_range_bin_ge3,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
M2_lgbm_residual,issue_hour_bucket_16_17,0.0,fold1_2011_2013,tminus1_2100,M2a_pruned_A3_LGBM_residual
