bin,lo,hi,count,confidence,accuracy,abs_gap,validation_split,method
3,0.30000000000000004,0.4,994,0.35981665336936897,0.34004024144869216,0.019776411920676806,fold3__t_minus_1_1800_hkt,B0_climatology
4,0.4,0.5,0,,,,fold3__t_minus_1_1800_hkt,B0_climatology
5,0.5,0.6000000000000001,0,,,,fold3__t_minus_1_1800_hkt,B0_climatology
6,0.6000000000000001,0.7000000000000001,0,,,,fold3__t_minus_1_1800_hkt,B0_climatology
7,0.7000000000000001,0.8,0,,,,fold3__t_minus_1_1800_hkt,B0_climatology
8,0.8,0.9,0,,,,fold3__t_minus_1_1800_hkt,B0_climatology
9,0.9,1.0,0,,,,fold3__t_minus_1_1800_hkt,B0_climatology
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
2,0.2,0.30000000000000004,0,,,,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
3,0.30000000000000004,0.4,599,0.31436209592030845,0.31552587646076796,0.0011637805404595136,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
4,0.4,0.5,46,0.440603516771305,0.43478260869565216,0.005820908075652831,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
5,0.5,0.6000000000000001,19,0.5593964832286943,0.42105263157894735,0.13834385164974694,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
6,0.6000000000000001,0.7000000000000001,0,,,,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
7,0.7000000000000001,0.8,51,0.7549656126916134,0.6666666666666666,0.08829894602494681,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
8,0.8,0.9,3,0.8269671374524291,0.6666666666666666,0.16030047078576248,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
9,0.9,1.0,276,0.9829787488380374,0.9855072463768116,0.002528497538774266,fold3__t_minus_1_1800_hkt,B1_global_residual_pmf
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
2,0.2,0.30000000000000004,149,0.2556072922213329,0.28187919463087246,0.026271902409539583,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
3,0.30000000000000004,0.4,471,0.3521518810718738,0.31210191082802546,0.04004997024384832,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
4,0.4,0.5,25,0.44190208434318845,0.44,0.0019020843431884482,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
5,0.5,0.6000000000000001,19,0.5409899161853968,0.42105263157894735,0.11993728460644948,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
6,0.6000000000000001,0.7000000000000001,27,0.6793726033884975,0.7037037037037037,0.024331100315206244,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
7,0.7000000000000001,0.8,23,0.7441536537972565,0.6956521739130435,0.04850147988421305,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
8,0.8,0.9,33,0.8533237417125523,0.8181818181818182,0.03514192353073409,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
9,0.9,1.0,247,0.9874151157844243,0.9959514170040485,0.008536301219624232,fold3__t_minus_1_1800_hkt,B2_month_residual_pmf
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
2,0.2,0.30000000000000004,132,0.2867719069955195,0.3409090909090909,0.05413718391357136,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
3,0.30000000000000004,0.4,342,0.3380745636811524,0.27485380116959063,0.06322076251156178,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
4,0.4,0.5,190,0.4239684613237781,0.4105263157894737,0.013442145534304395,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
5,0.5,0.6000000000000001,0,,,,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
6,0.6000000000000001,0.7000000000000001,51,0.645279596673088,0.6666666666666666,0.021387069993578645,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
7,0.7000000000000001,0.8,3,0.794907043295276,0.6666666666666666,0.12824037662860932,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
8,0.8,0.9,0,,,,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
9,0.9,1.0,276,0.9755581345728621,0.9855072463768116,0.009949111803949529,fold3__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
2,0.2,0.30000000000000004,116,0.2672937001723482,0.25,0.017293700172348214,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
3,0.30000000000000004,0.4,404,0.3517571107210748,0.30445544554455445,0.04730166517652035,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
4,0.4,0.5,136,0.42975197379366425,0.3897058823529412,0.040046091440723075,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
5,0.5,0.6000000000000001,8,0.5465927953211808,0.5,0.04659279532118077,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
6,0.6000000000000001,0.7000000000000001,27,0.6231231062014411,0.7037037037037037,0.08058059750226265,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
7,0.7000000000000001,0.8,24,0.7411059132683736,0.6666666666666666,0.07443924660170698,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
8,0.8,0.9,34,0.8573490541246498,0.8529411764705882,0.004407877654061587,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
9,0.9,1.0,245,0.9889218064489628,0.9959183673469387,0.006996560897975956,fold3__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
2,0.2,0.30000000000000004,145,0.2704242374627501,0.2620689655172414,0.008355271945508724,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
3,0.30000000000000004,0.4,295,0.3476879039462802,0.29491525423728815,0.05277264970899204,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
4,0.4,0.5,223,0.4317193439713865,0.3542600896860987,0.07745925428528783,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
5,0.5,0.6000000000000001,3,0.5580304418844398,0.6666666666666666,0.10863622478222679,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
6,0.6000000000000001,0.7000000000000001,35,0.6358329564737873,0.6571428571428571,0.021309900669069792,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
7,0.7000000000000001,0.8,16,0.7389494547559962,0.625,0.11394945475599616,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
8,0.8,0.9,32,0.8524247567030232,0.90625,0.0538252432969768,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
9,0.9,1.0,245,0.9887456024556905,0.9959183673469387,0.0071727648912481845,fold3__t_minus_1_1800_hkt,B5_kernel_analog_pmf
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
1,0.1,0.2,86,0.19987383030175573,0.08139534883720931,0.11847848146454643,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
2,0.2,0.30000000000000004,435,0.23768643339683662,0.2,0.03768643339683661,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
3,0.30000000000000004,0.4,0,,,,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
4,0.4,0.5,86,0.42235558889722435,0.26744186046511625,0.1549137284321081,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
5,0.5,0.6000000000000001,77,0.5330487647134914,0.4155844155844156,0.11746434912907577,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
6,0.6000000000000001,0.7000000000000001,0,,,,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
7,0.7000000000000001,0.8,83,0.7819455428765111,0.7469879518072289,0.0349575910692822,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
8,0.8,0.9,0,,,,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
9,0.9,1.0,227,0.9605039998905327,0.9118942731277533,0.048609726762779415,fold3__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,P1_normal_mos
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,P1_normal_mos
2,0.2,0.30000000000000004,588,0.28973039978708104,0.30952380952380953,0.019793409736728496,fold3__t_minus_1_1800_hkt,P1_normal_mos
3,0.30000000000000004,0.4,12,0.30957748652492095,0.08333333333333333,0.22624415319158764,fold3__t_minus_1_1800_hkt,P1_normal_mos
4,0.4,0.5,63,0.44824332199990674,0.42857142857142855,0.019671893428478193,fold3__t_minus_1_1800_hkt,P1_normal_mos
5,0.5,0.6000000000000001,1,0.5294415089389553,0.0,0.5294415089389553,fold3__t_minus_1_1800_hkt,P1_normal_mos
6,0.6000000000000001,0.7000000000000001,2,0.6657517212229619,0.5,0.1657517212229619,fold3__t_minus_1_1800_hkt,P1_normal_mos
7,0.7000000000000001,0.8,52,0.7381474379491043,0.6730769230769231,0.06507051487218118,fold3__t_minus_1_1800_hkt,P1_normal_mos
8,0.8,0.9,0,,,,fold3__t_minus_1_1800_hkt,P1_normal_mos
9,0.9,1.0,276,0.9816477648443868,0.9855072463768116,0.00385948153242488,fold3__t_minus_1_1800_hkt,P1_normal_mos
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,P2_student_t_mos
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,P2_student_t_mos
2,0.2,0.30000000000000004,599,0.2825318160034335,0.3038397328881469,0.021307916884713396,fold3__t_minus_1_1800_hkt,P2_student_t_mos
3,0.30000000000000004,0.4,0,,,,fold3__t_minus_1_1800_hkt,P2_student_t_mos
4,0.4,0.5,64,0.4485820812319601,0.4375,0.011082081231960084,fold3__t_minus_1_1800_hkt,P2_student_t_mos
5,0.5,0.6000000000000001,1,0.5288330002996907,0.0,0.5288330002996907,fold3__t_minus_1_1800_hkt,P2_student_t_mos
6,0.6000000000000001,0.7000000000000001,2,0.6619452043116678,0.5,0.1619452043116678,fold3__t_minus_1_1800_hkt,P2_student_t_mos
7,0.7000000000000001,0.8,52,0.7321472141749675,0.6730769230769231,0.0590702910980444,fold3__t_minus_1_1800_hkt,P2_student_t_mos
8,0.8,0.9,14,0.8958560197128982,1.0,0.10414398028710181,fold3__t_minus_1_1800_hkt,P2_student_t_mos
9,0.9,1.0,262,0.9809038770456484,0.9847328244274809,0.0038289473818324815,fold3__t_minus_1_1800_hkt,P2_student_t_mos
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
2,0.2,0.30000000000000004,255,0.2747191121084197,0.24705882352941178,0.02766028857900793,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
3,0.30000000000000004,0.4,272,0.3433531801675027,0.36764705882352944,0.024293878656026724,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
4,0.4,0.5,129,0.42948167509627927,0.4108527131782946,0.018628961917984688,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
5,0.5,0.6000000000000001,10,0.5182768499787517,0.1,0.4182768499787517,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
6,0.6000000000000001,0.7000000000000001,10,0.6798004968272247,0.5,0.17980049682722465,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
7,0.7000000000000001,0.8,41,0.7415423185671153,0.7073170731707317,0.03422524539638361,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
8,0.8,0.9,41,0.8776805167205085,0.9512195121951219,0.0735389954746134,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
9,0.9,1.0,236,0.9804847766526505,0.9915254237288136,0.011040647076163035,fold3__t_minus_1_1800_hkt,C1_multinomial_ridge
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
2,0.2,0.30000000000000004,173,0.278158666033431,0.23121387283236994,0.04694479320106104,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
3,0.30000000000000004,0.4,346,0.3405385487444415,0.3554913294797688,0.014952780735327298,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
4,0.4,0.5,136,0.43832819604889095,0.3161764705882353,0.12215172546065567,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
5,0.5,0.6000000000000001,13,0.5200406021922129,0.5384615384615384,0.018420936269325505,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
6,0.6000000000000001,0.7000000000000001,18,0.6585034534271241,0.7777777777777778,0.11927432435065366,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
7,0.7000000000000001,0.8,33,0.7415268238882629,0.6363636363636364,0.1051631875246265,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
8,0.8,0.9,49,0.8729763809174658,0.9387755102040817,0.06579912928661591,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
9,0.9,1.0,226,0.9851695536694307,0.995575221238938,0.010405667569507338,fold3__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,K0_B4_identity
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,K0_B4_identity
2,0.2,0.30000000000000004,116,0.2672937001723482,0.25,0.017293700172348214,fold3__t_minus_1_1800_hkt,K0_B4_identity
3,0.30000000000000004,0.4,404,0.3517571107210748,0.30445544554455445,0.04730166517652035,fold3__t_minus_1_1800_hkt,K0_B4_identity
4,0.4,0.5,136,0.42975197379366425,0.3897058823529412,0.040046091440723075,fold3__t_minus_1_1800_hkt,K0_B4_identity
5,0.5,0.6000000000000001,8,0.5465927953211808,0.5,0.04659279532118077,fold3__t_minus_1_1800_hkt,K0_B4_identity
6,0.6000000000000001,0.7000000000000001,27,0.6231231062014411,0.7037037037037037,0.08058059750226265,fold3__t_minus_1_1800_hkt,K0_B4_identity
7,0.7000000000000001,0.8,24,0.7411059132683736,0.6666666666666666,0.07443924660170698,fold3__t_minus_1_1800_hkt,K0_B4_identity
8,0.8,0.9,34,0.8573490541246498,0.8529411764705882,0.004407877654061587,fold3__t_minus_1_1800_hkt,K0_B4_identity
9,0.9,1.0,245,0.9889218064489628,0.9959183673469387,0.006996560897975956,fold3__t_minus_1_1800_hkt,K0_B4_identity
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
2,0.2,0.30000000000000004,187,0.2749540365848271,0.28342245989304815,0.008468423308221062,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
3,0.30000000000000004,0.4,368,0.3577114980179205,0.3179347826086957,0.03977671540922484,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
4,0.4,0.5,101,0.42628533981479066,0.3465346534653465,0.07975068634944416,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
5,0.5,0.6000000000000001,27,0.5739987583867013,0.7407407407407407,0.16674198235403936,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
6,0.6000000000000001,0.7000000000000001,8,0.6383318445495342,0.375,0.2633318445495342,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
7,0.7000000000000001,0.8,24,0.7231615080567767,0.6666666666666666,0.05649484139011007,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
8,0.8,0.9,34,0.8404241082366559,0.8529411764705882,0.012517068233932283,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
9,0.9,1.0,245,0.9868981318652768,0.9959183673469387,0.009020235481661976,fold3__t_minus_1_1800_hkt,K1_B4_power_calibrated
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
2,0.2,0.30000000000000004,116,0.2672937001723482,0.25,0.017293700172348214,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
3,0.30000000000000004,0.4,404,0.3517571107210748,0.30445544554455445,0.04730166517652035,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
4,0.4,0.5,136,0.42975197379366425,0.3897058823529412,0.040046091440723075,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
5,0.5,0.6000000000000001,8,0.5465927953211808,0.5,0.04659279532118077,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
6,0.6000000000000001,0.7000000000000001,27,0.623123106201441,0.7037037037037037,0.08058059750226276,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
7,0.7000000000000001,0.8,24,0.7411059132683736,0.6666666666666666,0.07443924660170698,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
8,0.8,0.9,34,0.8573490541246498,0.8529411764705882,0.004407877654061587,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
9,0.9,1.0,245,0.9889218064489627,0.9959183673469387,0.006996560897976067,fold3__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
2,0.2,0.30000000000000004,146,0.27493900375225283,0.2671232876712329,0.007815716081019941,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
3,0.30000000000000004,0.4,400,0.35369979933079476,0.325,0.02869979933079475,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
4,0.4,0.5,110,0.4255652051909086,0.35454545454545455,0.07101975064545407,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
5,0.5,0.6000000000000001,8,0.5326950686524903,0.5,0.03269506865249028,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
6,0.6000000000000001,0.7000000000000001,27,0.6362457270736762,0.7037037037037037,0.0674579766300275,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
7,0.7000000000000001,0.8,24,0.7378824841753074,0.6666666666666666,0.07121581750864081,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
8,0.8,0.9,34,0.8622875449254972,0.8529411764705882,0.009346368454908993,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
9,0.9,1.0,245,0.9885441907157216,0.9959183673469387,0.007374176631217089,fold3__t_minus_1_1800_hkt,S1_conservative_simplex_stack
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,E1_normal_emos
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,E1_normal_emos
2,0.2,0.30000000000000004,0,,,,fold3__t_minus_1_1800_hkt,E1_normal_emos
3,0.30000000000000004,0.4,321,0.37119419514019925,0.2803738317757009,0.09082036336449834,fold3__t_minus_1_1800_hkt,E1_normal_emos
4,0.4,0.5,341,0.4320808388956194,0.34017595307917886,0.09190488581644052,fold3__t_minus_1_1800_hkt,E1_normal_emos
5,0.5,0.6000000000000001,2,0.5364376759851667,0.0,0.5364376759851667,fold3__t_minus_1_1800_hkt,E1_normal_emos
6,0.6000000000000001,0.7000000000000001,1,0.6766207446826394,1.0,0.32337925531736056,fold3__t_minus_1_1800_hkt,E1_normal_emos
7,0.7000000000000001,0.8,17,0.7739554444914295,0.7647058823529411,0.009249562138488376,fold3__t_minus_1_1800_hkt,E1_normal_emos
8,0.8,0.9,36,0.8368475678621121,0.6111111111111112,0.22573645675100096,fold3__t_minus_1_1800_hkt,E1_normal_emos
9,0.9,1.0,276,0.9935271389642628,0.9855072463768116,0.008019892587451172,fold3__t_minus_1_1800_hkt,E1_normal_emos
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,E2_student_t_emos
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,E2_student_t_emos
2,0.2,0.30000000000000004,4,0.2959855245624625,0.5,0.20401447543753748,fold3__t_minus_1_1800_hkt,E2_student_t_emos
3,0.30000000000000004,0.4,571,0.3533549596874448,0.29246935201401053,0.06088560767343426,fold3__t_minus_1_1800_hkt,E2_student_t_emos
4,0.4,0.5,88,0.42960321410598595,0.4318181818181818,0.00221496771219587,fold3__t_minus_1_1800_hkt,E2_student_t_emos
5,0.5,0.6000000000000001,1,0.5455260514797335,0.0,0.5455260514797335,fold3__t_minus_1_1800_hkt,E2_student_t_emos
6,0.6000000000000001,0.7000000000000001,1,0.6610417788435861,1.0,0.33895822115641394,fold3__t_minus_1_1800_hkt,E2_student_t_emos
7,0.7000000000000001,0.8,35,0.766647481481925,0.6,0.16664748148192499,fold3__t_minus_1_1800_hkt,E2_student_t_emos
8,0.8,0.9,27,0.8394898089109156,0.8518518518518519,0.012362042940936235,fold3__t_minus_1_1800_hkt,E2_student_t_emos
9,0.9,1.0,267,0.9783358507563956,0.9850187265917603,0.006682875835364643,fold3__t_minus_1_1800_hkt,E2_student_t_emos
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
2,0.2,0.30000000000000004,0,,,,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
3,0.30000000000000004,0.4,3,0.39199622063337697,0.3333333333333333,0.058662887300043653,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
4,0.4,0.5,523,0.4522849456345756,0.31166347992351817,0.14062146571105744,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
5,0.5,0.6000000000000001,137,0.5224449864533197,0.291970802919708,0.2304741835336117,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
6,0.6000000000000001,0.7000000000000001,1,0.6313201228250663,0.0,0.6313201228250663,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
7,0.7000000000000001,0.8,1,0.7258399336057383,1.0,0.2741600663942617,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
8,0.8,0.9,37,0.8613631907435226,0.6216216216216216,0.23974156912190103,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
9,0.9,1.0,292,0.9936495770727739,0.9726027397260274,0.021046837346746505,fold3__t_minus_1_1800_hkt,E3_two_piece_normal_emos
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
2,0.2,0.30000000000000004,0,,,,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
3,0.30000000000000004,0.4,110,0.3809065939160156,0.23636363636363636,0.14454295755237925,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
4,0.4,0.5,539,0.4537785211617908,0.31910946196660483,0.13466905919518596,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
5,0.5,0.6000000000000001,17,0.5258631850072181,0.35294117647058826,0.1729220085366298,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
6,0.6000000000000001,0.7000000000000001,1,0.6910841519709411,1.0,0.3089158480290589,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
7,0.7000000000000001,0.8,31,0.7808397713098659,0.6774193548387096,0.1034204164711563,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
8,0.8,0.9,20,0.8482916884174756,0.65,0.19829168841747558,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
9,0.9,1.0,276,0.995111272137878,0.9855072463768116,0.009604025761066337,fold3__t_minus_1_1800_hkt,G1_gamlss_tree_location_scale
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
1,0.1,0.2,95,0.17171939670204125,0.3157894736842105,0.14407007698216925,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
2,0.2,0.30000000000000004,483,0.2426450170216245,0.3146997929606625,0.07205477593903803,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
3,0.30000000000000004,0.4,59,0.33995042863961844,0.4406779661016949,0.10072753746207647,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
4,0.4,0.5,30,0.43476226630955594,0.3,0.13476226630955596,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
5,0.5,0.6000000000000001,42,0.5326120881559385,0.6428571428571429,0.11024505470120438,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
6,0.6000000000000001,0.7000000000000001,18,0.6436339975668739,0.8888888888888888,0.24525489132201495,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
7,0.7000000000000001,0.8,267,0.7701005976794913,0.9850187265917603,0.2149181289122689,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
8,0.8,0.9,0,,,,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
9,0.9,1.0,0,,,,fold3__t_minus_1_1800_hkt,Q1_quantile_cdf_gb
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
2,0.2,0.30000000000000004,205,0.28155464723164897,0.2780487804878049,0.003505866743844066,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
3,0.30000000000000004,0.4,411,0.34788254627896203,0.35766423357664234,0.009781687297680308,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
4,0.4,0.5,42,0.44180795209647694,0.2857142857142857,0.15609366638219124,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
5,0.5,0.6000000000000001,22,0.5713386425206056,0.4090909090909091,0.1622477334296965,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
6,0.6000000000000001,0.7000000000000001,36,0.6351132387504289,0.7222222222222222,0.0871089834717933,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
7,0.7000000000000001,0.8,7,0.7704167572880073,0.8571428571428571,0.0867260998548498,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
8,0.8,0.9,271,0.8764925966212432,0.985239852398524,0.10874725577728073,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
9,0.9,1.0,0,,,,fold3__t_minus_1_1800_hkt,Q2_threshold_cdf_gb
0,0.0,0.1,0,,,,fold3__t_minus_1_1800_hkt,T1_time_decay_b4
1,0.1,0.2,0,,,,fold3__t_minus_1_1800_hkt,T1_time_decay_b4
2,0.2,0.30000000000000004,88,0.2814536963412227,0.26136363636363635,0.02009005997758634,fold3__t_minus_1_1800_hkt,T1_time_decay_b4
3,0.30000000000000004,0.4,501,0.3408966917466619,0.3333333333333333,0.007563358413328558,fold3__t_minus_1_1800_hkt,T1_time_decay_b4
4,0.4,0.5,67,0.4359322499276421,0.3880597014925373,0.0478725484351048,fold3__t_minus_1_1800_hkt,T1_time_decay_b4
5,0.5,0.6000000000000001,6,0.5635737496379126,0.3333333333333333,0.2302404163045793,fold3__t_minus_1_1800_hkt,T1_time_decay_b4
