cutoff_profile,model_id,official_max_bin,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2100,D5_conservative_A7_plus_memory_blend,28_30,1122,0.9882774664335888,1.2532956603289511,0.811028838644253,0.03665080427303601,1.578767286794085,2.087474330569895,2.504899639119449,4.6939442589251215,29.19342442281136,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,A7_final_residual_ensemble,28_30,1122,0.9905832094021778,1.2567381941381626,0.8280137249982591,0.04531501815780286,1.58273832355469,2.1104629552608216,2.508069822173636,4.719557454626482,29.20208863669613,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,D0_A7_reproduction,28_30,1122,0.9905832094021778,1.2567381941381626,0.8280137249982591,0.04531501815780286,1.58273832355469,2.1104629552608216,2.508069822173636,4.719557454626482,29.20208863669613,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,A3_hko_hourly_state_residual_lgbm,28_30,1122,0.9921507838206892,1.2630378908358113,0.8066105062117881,0.03646989491193489,1.5929989327648515,2.0612219866996604,2.5603393110069073,4.617392060371607,29.193243513450255,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,A6_target_memory_residual_lgbm,28_30,1122,0.9942285974109094,1.2625957246536914,0.8204998467102644,0.04272224289994145,1.6038070010430396,2.1049468133495566,2.538583399047197,4.741655470277742,29.19949586143827,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,A5_text_warning_residual_lgbm,28_30,1122,0.9965609837028456,1.264995647065293,0.8158174717351496,0.04587547635023996,1.621303242271231,2.085216019109886,2.5204216263206174,4.54803803019837,29.202649094888564,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,A2_revision_residual_lgbm,28_30,1122,0.9986135557478809,1.2730621770774366,0.8322288496726244,0.0479607156994663,1.615737194898973,2.111359904540449,2.547268444370444,4.599205387695722,29.20473433423779,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,A4_network_gradients_residual_lgbm,28_30,1122,0.9994883646828804,1.266845894128293,0.8249501995392219,0.04772714675184057,1.6436690982836255,2.1137072874859544,2.524815137218426,4.463566118089879,29.204500765290163,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,D2_A3_plus_residual_memory_lgbm,28_30,1122,1.0017307882915718,1.269514838765558,0.8414824983505405,0.047090442418252186,1.6122496499023748,2.1262200552664754,2.5533792600589242,4.538008814331217,29.203864060956573,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,28_30,1122,1.0027048820416642,1.2683430697224674,0.8110997874832968,0.059322222438520436,1.6280511050811293,2.114013370617155,2.511975808023023,4.546245624658027,29.21609584097684,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,A1_grouped_residual,28_30,1122,1.0071053289984229,1.275594711898281,0.804954400322627,0.02803557287001309,1.6274755029134653,2.115518463668142,2.5479845416555893,4.437715255792188,29.184809191408334,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,A8_direct_lgbm_absolute,28_30,1122,1.009224286819706,1.2669606688913324,0.8371432665436647,-0.05896929850354776,1.5840165843358305,2.119389379395936,2.507535689838173,4.2509095179253755,29.097804320034776,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,A0_raw_official,28_30,1122,1.0097147950089127,1.2759149665171778,0.8000000000000007,-0.06319073083778959,1.6000000000000014,2.1000000000000014,2.5,4.5,29.093582887700535,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,D1_official_residual_memory_shrinkage,28_30,1122,1.0131737233209066,1.2803862821248022,0.8474495625821774,-0.04927782072388563,1.624602879365157,2.1316806876283834,2.53947632206653,4.461894896350181,29.107495797814437,29.156773618538324,29.093582887700535,by_official_max_bin
tminus1_2100,B0_climatology_persistence,28_30,1122,1.827245989304813,2.238975904650222,1.5999999999999996,-0.2616131907308378,2.8200000000000003,3.6600000000000033,4.219000000000003,8.399999999999999,28.895160427807483,29.156773618538324,29.093582887700535,by_official_max_bin
