model_id,feature,importance,fold_id,model_slot,cutoff_profile
M2_lgbm_residual,official_max_bin_21_24,4.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_min_c,4.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_c,4.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_min_c,4.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_large_positive_rate_lag2,3.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,month,3.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_midpoint_c,3.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hourly_any_thunderstorm_warning_24h,3.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_temp_c,2.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_count,2.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_positive_rate_lag2,2.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_JJA,2.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hourly_any_rainstorm_warning_24h,1.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_28_30,1.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_large_negative_rate_lag2,1.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_nt_higher,1.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_age_minutes,1.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_3h_c,1.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_range_c,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_latest_minus_prev_max_c,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_very_hot,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_showers,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_std_c,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,target_lag_2_missing_flag,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll30,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll7,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll14,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_missing_roll7_flag,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_missing_lag2_flag,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll60,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_missing_roll30_flag,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_31_32,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_ge33,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_le20,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_25_27,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_range_bin_2,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_range_bin_ge3,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_hour_bucket_21_22,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_hour_bucket_18_20,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_hour_bucket_23_plus,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_DJF,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_MAM,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_SON,0.0,fold3_2017_2019,D3_pruned_full_plus_memory_LGBM,tminus1_2359
M4_robust_linear_residual,residual_roll7_mean_lag2_c,-1.680542547013339,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll7_minus_roll30_lag2_c,1.4902788862124976,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_temp_mean_24h_c,-1.4193556787186328,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_path_min_c,-1.2592703153991727,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_path_max_c,-1.2590363983899222,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll30_mean_lag2_c,1.0205132654659694,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_latest_temp_c,0.6194965323143858,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_max_c,0.5965315752481009,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_midpoint_c,0.593725176745179,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_min_c,0.5848716826370861,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_latest_dewpoint_c,0.5528528096769905,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_temp_mean_12h_c,0.5086231806117486,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_temp_mean_6h_c,0.2591090122810558,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_latest_rh_pct,-0.1976207248696296,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_rh_mean_12h_pct,0.18117921348104782,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_rh_mean_6h_pct,-0.15927173163332095,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_latest_minus_first_max_c,-0.13472327529470993,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_range_c,0.1329619830760714,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll30_abs_mean_lag2_c,0.12323227940004987,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,nt_heat_ceiling_index_c,0.10954487104618545,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll7_std_lag2_c,-0.10192530045136364,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,network_spread_mean_6h_c,0.10066187390112744,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,doy_cos,-0.10034552673569576,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_path_std_c,-0.09691703057429694,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll14_mean_lag2_c,-0.0968246121184078,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll30_positive_rate_lag2,-0.09053168544259846,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,issue_age_minutes,-0.08322986568833661,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll7_abs_mean_lag2_c,0.08293282999678522,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_path_range_c,0.07859430741966063,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,inland_coastal_spread_6h_max_c,0.07797342202196134,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_memory_count_roll14,-0.07747258418130083,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_latest_temp_minus_official_min_c,0.07216038005445648,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,fcst_flag_thunderstorm,-0.06996092283712799,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll14_abs_mean_lag2_c,-0.06892161162662788,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,issue_hour_bucket_18_20,0.06677771532356441,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,fcst_flag_heavy_showers,-0.06078777886493676,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,urban_core_mean_minus_coastal_marine_mean_c,0.060302584230707376,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,network_mean_trend_6h_c,-0.05988190256216827,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_memory_count_roll7,0.05832693063121311,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,fcst_flag_very_hot,0.05775058980332478,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll14_large_positive_rate_lag2,0.05746363197975261,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,target_roll30_anomaly_lag2_c,-0.05681679681945062,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,inland_nt_mean_minus_coastal_marine_mean_c,-0.05502961565423454,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_max_bin_le20,-0.054392676963114464,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_memory_missing_roll30_flag,-0.052215778358844375,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,target_clim_doy_10yr_median_c,0.05194006781056191,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,target_clim_doy_30yr_median_c,0.05175363514419675,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,target_lag2_minus_doy30_clim_c,-0.047240452215777676,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll30_large_abs_rate_lag2,-0.044607510057599,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,doy_sin,0.04381777551346791,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_lag7_c,-0.04276169826359837,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_latest_dewpoint_depression_c,-0.041972225754495954,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_latest_temp_minus_official_max_c,-0.03999447969354558,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll60_mean_lag2_c,0.03855469390744176,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_max_bin_31_32,0.03781775897143284,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_last_change_age_hours,0.0365214692081492,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_memory_count_roll30,0.03471495258175076,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,network_latest_hko_minus_mean_c,-0.03387411167462837,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_latest_minus_prev_max_c,-0.03374754430437134,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,fcst_flag_showers,0.03274066845644505,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_temp_trend_6h_c,-0.0320706545253663,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll60_abs_mean_lag2_c,0.031963002290073886,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll30_std_lag2_c,-0.031629146925947434,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,issue_hour_bucket_23_plus,-0.03145876264985546,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hourly_any_thunderstorm_warning_24h,-0.0303102739519883,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll14_large_negative_rate_lag2,-0.02935880080063187,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll7_ewm_halflife3_lag2_c,-0.025836957320307666,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_max_bin_28_30,0.024476742933815902,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_memory_count_roll60,-0.023576818140180124,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_memory_missing_roll7_flag,0.023341830521637987,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_lag2_c,-0.022512866538211537,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_memory_missing_lag2_flag,0.021245937192529585,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,target_roll30_minus_doy30_clim_c,0.021028766685966867,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_max_bin_21_24,-0.019831432677421913,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,fcst_flag_nt_higher,0.018960183314471846,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,season_bucket_SON,0.018867335192459464,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_range_bin_ge3,0.01770595179784433,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_range_bin_2,-0.017705951797821896,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,season_bucket_MAM,-0.016545052790621507,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll14_positive_rate_lag2,0.015951736081940174,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hourly_any_rainstorm_warning_24h,-0.01488884087080583,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_max_bin_25_27,0.014503133377751807,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hourly_warning_text_count_24h,0.01397050756557163,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,west_nw_nt_mean_minus_coastal_marine_mean_c,-0.013180545292345122,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_temp_trend_3h_c,-0.012599389439755772,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,month,0.011637795790816486,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_rh_trend_3h_pct,-0.01134502781165768,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll7_median_lag2_c,0.010672340380660091,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,network_latest_temp_spread_c,0.010240638566437182,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_lag3_c,0.008140097543580593,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,season_bucket_JJA,-0.007452765179885896,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,target_modern_warming_signal_c,-0.0072477013489127655,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,network_spread_max_6h_c,-0.007179851371005143,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,season_bucket_DJF,0.005242008756138517,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,issue_hour_bucket_21_22,0.004522732534110277,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,trend_years_since_2000,-0.0041958509634268835,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_lag14_c,-0.003900383746555756,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_last3_slope_c_per_hour,-0.0026416908793034785,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll30_median_lag2_c,0.0023616512138420567,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hko_temp_trend_12h_c,0.0023165493401295,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,eligible_forecast_count,0.0018871100442459608,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,rev_count,0.0018871100442459608,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,hourly_rainfall_text_count_24h,0.0016130964194140504,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll7_positive_rate_lag2,0.0012363521220519636,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,residual_roll30_ewm_halflife10_lag2_c,-0.0009697675489428987,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,official_max_bin_ge33,-0.00018132107583481417,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M4_robust_linear_residual,target_lag_2_missing_flag,0.0,fold3_2017_2019,D_linear_robust_memory,tminus1_2359
M2_lgbm_residual,hko_latest_temp_minus_official_max_c,89.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,trend_years_since_2000,68.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_last3_slope_c_per_hour,63.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_temp_minus_official_min_c,62.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_12h_c,58.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_dewpoint_depression_c,51.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_mean_24h_c,48.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag2_c,47.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_last_change_age_hours,47.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,doy_sin,46.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll60_mean_lag2_c,44.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_range_c,38.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_minus_roll30_lag2_c,38.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll60_abs_mean_lag2_c,38.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_rh_mean_12h_pct,35.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_mean_lag2_c,34.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag7_c,34.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_rh_trend_3h_pct,33.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_abs_mean_lag2_c,31.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,doy_cos,31.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_dewpoint_c,31.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_rh_mean_6h_pct,29.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag14_c,28.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_lag3_c,27.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_mean_lag2_c,27.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_std_lag2_c,26.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_abs_mean_lag2_c,26.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_abs_mean_lag2_c,25.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_std_lag2_c,25.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_mean_6h_c,24.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_ewm_halflife10_lag2_c,22.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_mean_lag2_c,22.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_mean_12h_c,22.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_positive_rate_lag2,21.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_median_lag2_c,21.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_thunderstorm,19.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_median_lag2_c,19.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_6h_c,19.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_c,18.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_ewm_halflife3_lag2_c,17.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_max_c,15.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,month,15.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_heavy_showers,14.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_midpoint_c,13.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_large_abs_rate_lag2,9.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll30_positive_rate_lag2,8.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll14_large_negative_rate_lag2,7.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_rh_pct,6.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_min_c,6.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,eligible_forecast_count,6.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_temp_trend_3h_c,5.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_min_c,4.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_25_27,4.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,hko_latest_temp_c,4.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_28_30,4.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_31_32,4.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,issue_age_minutes,2.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_memory_count_roll60,2.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,residual_roll7_positive_rate_lag2,2.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_latest_minus_first_max_c,2.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_very_hot,2.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_std_c,2.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_MAM,1.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,official_max_bin_21_24,1.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_DJF,1.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,fcst_flag_showers,1.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,rev_path_range_c,1.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
M2_lgbm_residual,season_bucket_SON,1.0,fold4_2020_2021,D2_A3_plus_memory_LGBM,tminus1_2359
