target_month,method,family,row_count,rps,nll,brier,crps,ece,mce,entropy
11,B6_month_climatology_diagnostic,diagnostic,449,0.08664685841793787,1.6182804248943752,0.06909610343971008,0.8664685841793786,0.15126460220813476,0.17944165676752594,1.28737256861322
11,B0_climatology,baseline,449,0.12724180970422388,2.024962476610595,0.07154676728877171,1.2724180970422383,0.05683848027787068,0.07961152843136449,2.0075423673754327
12,B5_kernel_analog_pmf,analog_pmf,465,0.004061244871362475,0.12224016586565833,0.006031068340414819,0.040612448713624766,0.018707121662477882,0.30309981668781916,0.14966908752224595
12,P1_normal_mos,mos,465,0.004079806283276899,0.12507101795666967,0.005981054369238539,0.04079806283276901,0.01712340573754255,0.6956851163528079,0.16846133842405392
12,B4_hierarchical_residual_pmf,residual_pmf,465,0.004091086284883555,0.12366428802511835,0.006067659858136164,0.04091086284883556,0.013597255322017322,0.11865477597908347,0.15259736530776014
12,K0_B4_identity,calibration,465,0.004091086284883555,0.12366428802511835,0.006067659858136164,0.04091086284883556,0.013597255322017322,0.11865477597908347,0.15259736530776014
12,K2_B4_monotone_cdf_projected,calibration,465,0.004091086284883555,0.12366428802511849,0.006067659858136164,0.04091086284883556,0.013597255322017693,0.11865477597908358,0.1525973653077626
12,S1_conservative_simplex_stack,stack,465,0.004093296240161336,0.1254089516561971,0.006051613194480282,0.04093296240161336,0.02255560614176929,0.44534846552604107,0.16739672937103448
12,K1_B4_power_calibrated,calibration,465,0.004106934589774625,0.12536333506826142,0.006071757036935535,0.04106934589774625,0.01852671425357458,0.3654202909278246,0.16270712196788645
12,B2_month_residual_pmf,residual_pmf,465,0.004111198612841657,0.1243184284196449,0.006031288270147933,0.04111198612841658,0.014455216030565429,0.10170364477508059,0.16302295864286917
12,B1_global_residual_pmf,residual_pmf,465,0.004111297687189632,0.12717060287476054,0.006003187135566783,0.04111297687189633,0.01984437746992612,0.24257663146731134,0.17644051944339387
12,P2_student_t_mos,mos,465,0.004137143829191282,0.13030265911887187,0.00602718826206618,0.041371438291912824,0.018039068006798137,0.49699750337825677,0.19242429988482337
12,B3_forecast_level_residual_pmf,residual_pmf,465,0.004245351853952394,0.13451371356277161,0.006160377325596998,0.04245351853952395,0.0266232390131252,0.710716662541502,0.20434291740465027
12,C1_multinomial_ridge,direct_classifier,465,0.004268500631997373,0.14055474946508703,0.006200024911411437,0.04268500631997374,0.036320090656703,0.3505113930680848,0.22469776570693414
12,C2_ordinal_cdf_logistic,direct_classifier,465,0.0043142283505954605,0.1412598447635974,0.006210046782612531,0.043142283505954615,0.030938793285277176,0.28056377993487497,0.22939507959095937
12,B6_month_climatology_diagnostic,diagnostic,465,0.008321397119764205,0.2905399415634264,0.009452327588609019,0.08321397119764204,0.021148777481195813,0.021148777481195813,0.170273722239757
12,B0_climatology,baseline,465,0.13913954012673568,1.0337918525692726,0.040078466326421924,1.3913954012673562,0.5482509905388547,0.5497437980185851,2.0074944308086904
