bucket,one_vs_rest_brier,validation_split,method
25,0.03815809721673987,fold3,S1_conservative_simplex_stack
26,0.045152093133856604,fold3,S1_conservative_simplex_stack
27,0.04803101203360521,fold3,S1_conservative_simplex_stack
28,0.048409913542790596,fold3,S1_conservative_simplex_stack
29,0.04525839104801175,fold3,S1_conservative_simplex_stack
30,0.05649858471569534,fold3,S1_conservative_simplex_stack
31,0.0660720701442944,fold3,S1_conservative_simplex_stack
32,0.06218475183009621,fold3,S1_conservative_simplex_stack
33,0.04429103885197549,fold3,S1_conservative_simplex_stack
34_or_higher,0.019902311228922314,fold3,S1_conservative_simplex_stack
24_or_below,0.2246677015917993,fold4,B0_climatology
25,0.05559226546498326,fold4,B0_climatology
26,0.05172533658361255,fold4,B0_climatology
27,0.04812222240649847,fold4,B0_climatology
28,0.05676575843809018,fold4,B0_climatology
29,0.06262146639948354,fold4,B0_climatology
30,0.0569993234340065,fold4,B0_climatology
31,0.06378324290032716,fold4,B0_climatology
32,0.10258151863157425,fold4,B0_climatology
33,0.0870812105999762,fold4,B0_climatology
34_or_higher,0.04407744352069049,fold4,B0_climatology
24_or_below,0.039063816755284586,fold4,B1_global_residual_pmf
25,0.0437186328752229,fold4,B1_global_residual_pmf
26,0.04316075734161584,fold4,B1_global_residual_pmf
27,0.039288420021680794,fold4,B1_global_residual_pmf
28,0.04549619984462779,fold4,B1_global_residual_pmf
29,0.05116116774329634,fold4,B1_global_residual_pmf
30,0.050362888172975524,fold4,B1_global_residual_pmf
31,0.05592379249231182,fold4,B1_global_residual_pmf
32,0.07828357396116097,fold4,B1_global_residual_pmf
33,0.06259005108733243,fold4,B1_global_residual_pmf
34_or_higher,0.033181571970566356,fold4,B1_global_residual_pmf
24_or_below,0.03869548835698919,fold4,B2_month_residual_pmf
25,0.043589551894258706,fold4,B2_month_residual_pmf
26,0.043733495378418925,fold4,B2_month_residual_pmf
27,0.039116205387739356,fold4,B2_month_residual_pmf
28,0.045846594285208916,fold4,B2_month_residual_pmf
29,0.05107676673557859,fold4,B2_month_residual_pmf
30,0.050364555272878635,fold4,B2_month_residual_pmf
31,0.056351738135627244,fold4,B2_month_residual_pmf
32,0.07820069007449715,fold4,B2_month_residual_pmf
33,0.062454428001072086,fold4,B2_month_residual_pmf
34_or_higher,0.032299841096430665,fold4,B2_month_residual_pmf
24_or_below,0.03943054234578867,fold4,B3_forecast_level_residual_pmf
25,0.04395368045348348,fold4,B3_forecast_level_residual_pmf
26,0.04327235308710498,fold4,B3_forecast_level_residual_pmf
27,0.039259721097072514,fold4,B3_forecast_level_residual_pmf
28,0.04560611814223661,fold4,B3_forecast_level_residual_pmf
29,0.0516219491824303,fold4,B3_forecast_level_residual_pmf
30,0.05033375404952365,fold4,B3_forecast_level_residual_pmf
31,0.05579519287459294,fold4,B3_forecast_level_residual_pmf
32,0.07760051857803221,fold4,B3_forecast_level_residual_pmf
33,0.06070848381271554,fold4,B3_forecast_level_residual_pmf
34_or_higher,0.031769234860082006,fold4,B3_forecast_level_residual_pmf
24_or_below,0.03831627660932837,fold4,B4_hierarchical_residual_pmf
25,0.04408805718086609,fold4,B4_hierarchical_residual_pmf
26,0.04433886501916361,fold4,B4_hierarchical_residual_pmf
27,0.03892446348608815,fold4,B4_hierarchical_residual_pmf
28,0.04491561812792139,fold4,B4_hierarchical_residual_pmf
29,0.050492111084975276,fold4,B4_hierarchical_residual_pmf
30,0.05042221243333618,fold4,B4_hierarchical_residual_pmf
31,0.05557908950018702,fold4,B4_hierarchical_residual_pmf
32,0.07837425598268598,fold4,B4_hierarchical_residual_pmf
33,0.06190332384536504,fold4,B4_hierarchical_residual_pmf
34_or_higher,0.0321101438479041,fold4,B4_hierarchical_residual_pmf
24_or_below,0.03889494757173693,fold4,B5_kernel_analog_pmf
25,0.04326645008740695,fold4,B5_kernel_analog_pmf
26,0.04393096511011315,fold4,B5_kernel_analog_pmf
27,0.039583585008696895,fold4,B5_kernel_analog_pmf
28,0.04494873598272907,fold4,B5_kernel_analog_pmf
29,0.051409353515854295,fold4,B5_kernel_analog_pmf
30,0.050054643030526584,fold4,B5_kernel_analog_pmf
31,0.056047004913367934,fold4,B5_kernel_analog_pmf
32,0.07761140638860091,fold4,B5_kernel_analog_pmf
33,0.0602138726348124,fold4,B5_kernel_analog_pmf
34_or_higher,0.03124256445458062,fold4,B5_kernel_analog_pmf
24_or_below,0.09201376474035194,fold4,B6_month_climatology_diagnostic
25,0.05132332310742721,fold4,B6_month_climatology_diagnostic
26,0.0491210710413337,fold4,B6_month_climatology_diagnostic
27,0.046037905817125656,fold4,B6_month_climatology_diagnostic
28,0.054889777589491304,fold4,B6_month_climatology_diagnostic
29,0.0618537378448508,fold4,B6_month_climatology_diagnostic
30,0.0562688744610702,fold4,B6_month_climatology_diagnostic
31,0.060761240891956635,fold4,B6_month_climatology_diagnostic
32,0.08977959907638346,fold4,B6_month_climatology_diagnostic
33,0.07746935803237175,fold4,B6_month_climatology_diagnostic
34_or_higher,0.04238683299331111,fold4,B6_month_climatology_diagnostic
24_or_below,0.038954369602588315,fold4,P1_normal_mos
25,0.04387376761098964,fold4,P1_normal_mos
26,0.04306899512357303,fold4,P1_normal_mos
27,0.039464139355087094,fold4,P1_normal_mos
28,0.04567286648109753,fold4,P1_normal_mos
29,0.05121331918975829,fold4,P1_normal_mos
30,0.05057425609244928,fold4,P1_normal_mos
31,0.056665257290184436,fold4,P1_normal_mos
32,0.07917391229893844,fold4,P1_normal_mos
33,0.06308663841718125,fold4,P1_normal_mos
34_or_higher,0.03183283716805599,fold4,P1_normal_mos
24_or_below,0.038942646917045236,fold4,P2_student_t_mos
25,0.043922845805557935,fold4,P2_student_t_mos
26,0.04306053364245775,fold4,P2_student_t_mos
27,0.039471036946494786,fold4,P2_student_t_mos
28,0.04577033965256807,fold4,P2_student_t_mos
29,0.05124715245989162,fold4,P2_student_t_mos
30,0.05036441085282898,fold4,P2_student_t_mos
31,0.05636883169589458,fold4,P2_student_t_mos
32,0.0794646052470653,fold4,P2_student_t_mos
33,0.06345488212699413,fold4,P2_student_t_mos
34_or_higher,0.031967613007036697,fold4,P2_student_t_mos
24_or_below,0.03972711147223397,fold4,C1_multinomial_ridge
25,0.04552247378478293,fold4,C1_multinomial_ridge
26,0.04323086770555093,fold4,C1_multinomial_ridge
27,0.04013995722951125,fold4,C1_multinomial_ridge
28,0.04502712510478637,fold4,C1_multinomial_ridge
29,0.05175368237700635,fold4,C1_multinomial_ridge
30,0.05037728772236764,fold4,C1_multinomial_ridge
31,0.055653529677233714,fold4,C1_multinomial_ridge
32,0.07840002646388393,fold4,C1_multinomial_ridge
33,0.06279372533786874,fold4,C1_multinomial_ridge
34_or_higher,0.03313617568137718,fold4,C1_multinomial_ridge
24_or_below,0.03898799323407433,fold4,C2_ordinal_cdf_logistic
25,0.04456195597924414,fold4,C2_ordinal_cdf_logistic
26,0.04295769923916122,fold4,C2_ordinal_cdf_logistic
27,0.03953866721928235,fold4,C2_ordinal_cdf_logistic
28,0.04471964923123792,fold4,C2_ordinal_cdf_logistic
29,0.05134633985418515,fold4,C2_ordinal_cdf_logistic
30,0.050312366451120326,fold4,C2_ordinal_cdf_logistic
31,0.055939101060224775,fold4,C2_ordinal_cdf_logistic
32,0.0791953044864133,fold4,C2_ordinal_cdf_logistic
33,0.062106531825785224,fold4,C2_ordinal_cdf_logistic
34_or_higher,0.03435305396269047,fold4,C2_ordinal_cdf_logistic
24_or_below,0.03831627660932837,fold4,K0_B4_identity
25,0.04408805718086609,fold4,K0_B4_identity
26,0.04433886501916361,fold4,K0_B4_identity
27,0.03892446348608815,fold4,K0_B4_identity
28,0.04491561812792139,fold4,K0_B4_identity
29,0.050492111084975276,fold4,K0_B4_identity
30,0.05042221243333618,fold4,K0_B4_identity
31,0.05557908950018702,fold4,K0_B4_identity
32,0.07837425598268598,fold4,K0_B4_identity
33,0.06190332384536504,fold4,K0_B4_identity
34_or_higher,0.0321101438479041,fold4,K0_B4_identity
24_or_below,0.038345777066860896,fold4,K1_B4_power_calibrated
25,0.04406765214641642,fold4,K1_B4_power_calibrated
26,0.04427588881048223,fold4,K1_B4_power_calibrated
27,0.038917906786229944,fold4,K1_B4_power_calibrated
28,0.044924971731271544,fold4,K1_B4_power_calibrated
29,0.05057205995617772,fold4,K1_B4_power_calibrated
30,0.050304311032807865,fold4,K1_B4_power_calibrated
31,0.05548558278766161,fold4,K1_B4_power_calibrated
32,0.07830297737462485,fold4,K1_B4_power_calibrated
33,0.061924856321812126,fold4,K1_B4_power_calibrated
34_or_higher,0.03196335771192553,fold4,K1_B4_power_calibrated
24_or_below,0.03831627660932837,fold4,K2_B4_monotone_cdf_projected
25,0.04408805718086609,fold4,K2_B4_monotone_cdf_projected
26,0.04433886501916361,fold4,K2_B4_monotone_cdf_projected
27,0.038924463486088155,fold4,K2_B4_monotone_cdf_projected
28,0.04491561812792139,fold4,K2_B4_monotone_cdf_projected
29,0.050492111084975276,fold4,K2_B4_monotone_cdf_projected
30,0.05042221243333619,fold4,K2_B4_monotone_cdf_projected
31,0.05557908950018702,fold4,K2_B4_monotone_cdf_projected
32,0.07837425598268596,fold4,K2_B4_monotone_cdf_projected
33,0.06190332384536504,fold4,K2_B4_monotone_cdf_projected
34_or_higher,0.0321101438479041,fold4,K2_B4_monotone_cdf_projected
24_or_below,0.038340373416568346,fold4,S1_conservative_simplex_stack
25,0.04398101953253392,fold4,S1_conservative_simplex_stack
26,0.04410557385844393,fold4,S1_conservative_simplex_stack
27,0.038926245377894436,fold4,S1_conservative_simplex_stack
28,0.044923616921592295,fold4,S1_conservative_simplex_stack
29,0.050567154133927206,fold4,S1_conservative_simplex_stack
30,0.05034596676969684,fold4,S1_conservative_simplex_stack
31,0.05557495433361247,fold4,S1_conservative_simplex_stack
32,0.07815356305485094,fold4,S1_conservative_simplex_stack
33,0.06185910387791127,fold4,S1_conservative_simplex_stack
34_or_higher,0.032017581298391176,fold4,S1_conservative_simplex_stack
24_or_below,0.22732012461703316,presealed_2022_2023,B0_climatology
25,0.05064026846310671,presealed_2022_2023,B0_climatology
26,0.06643353441149821,presealed_2022_2023,B0_climatology
27,0.048171583513599535,presealed_2022_2023,B0_climatology
28,0.05446195437857537,presealed_2022_2023,B0_climatology
29,0.06152150207301373,presealed_2022_2023,B0_climatology
30,0.06391347119911768,presealed_2022_2023,B0_climatology
31,0.05222381418887604,presealed_2022_2023,B0_climatology
32,0.08224252019950014,presealed_2022_2023,B0_climatology
33,0.07178979383919183,presealed_2022_2023,B0_climatology
34_or_higher,0.06647321767143428,presealed_2022_2023,B0_climatology
24_or_below,0.039208579879940246,presealed_2022_2023,B1_global_residual_pmf
25,0.04151063045752813,presealed_2022_2023,B1_global_residual_pmf
26,0.055908093221299464,presealed_2022_2023,B1_global_residual_pmf
27,0.0407870495503673,presealed_2022_2023,B1_global_residual_pmf
28,0.04397582275336629,presealed_2022_2023,B1_global_residual_pmf
29,0.049237469588542804,presealed_2022_2023,B1_global_residual_pmf
30,0.05268475479037023,presealed_2022_2023,B1_global_residual_pmf
31,0.04433379785543212,presealed_2022_2023,B1_global_residual_pmf
32,0.06224376670886168,presealed_2022_2023,B1_global_residual_pmf
33,0.05479709081443452,presealed_2022_2023,B1_global_residual_pmf
34_or_higher,0.029665104135555963,presealed_2022_2023,B1_global_residual_pmf
24_or_below,0.038836248708330516,presealed_2022_2023,B2_month_residual_pmf
25,0.040849212397897613,presealed_2022_2023,B2_month_residual_pmf
26,0.055901321151391827,presealed_2022_2023,B2_month_residual_pmf
27,0.04025791002530443,presealed_2022_2023,B2_month_residual_pmf
28,0.04431306073819842,presealed_2022_2023,B2_month_residual_pmf
29,0.04858377806433116,presealed_2022_2023,B2_month_residual_pmf
30,0.05277522461974637,presealed_2022_2023,B2_month_residual_pmf
31,0.04456312656611402,presealed_2022_2023,B2_month_residual_pmf
32,0.06241474064765009,presealed_2022_2023,B2_month_residual_pmf
33,0.054763060215577655,presealed_2022_2023,B2_month_residual_pmf
34_or_higher,0.02945596882774528,presealed_2022_2023,B2_month_residual_pmf
24_or_below,0.038876182118963425,presealed_2022_2023,B3_forecast_level_residual_pmf
25,0.041686900232723825,presealed_2022_2023,B3_forecast_level_residual_pmf
26,0.055279566769751654,presealed_2022_2023,B3_forecast_level_residual_pmf
27,0.04073370032195424,presealed_2022_2023,B3_forecast_level_residual_pmf
28,0.04436669443253313,presealed_2022_2023,B3_forecast_level_residual_pmf
29,0.04938083337404902,presealed_2022_2023,B3_forecast_level_residual_pmf
30,0.05270803351409008,presealed_2022_2023,B3_forecast_level_residual_pmf
31,0.04478080919559714,presealed_2022_2023,B3_forecast_level_residual_pmf
32,0.061152933893627984,presealed_2022_2023,B3_forecast_level_residual_pmf
33,0.05616999859731539,presealed_2022_2023,B3_forecast_level_residual_pmf
34_or_higher,0.030464675517662892,presealed_2022_2023,B3_forecast_level_residual_pmf
24_or_below,0.0384890533194537,presealed_2022_2023,B4_hierarchical_residual_pmf
25,0.04065674440645627,presealed_2022_2023,B4_hierarchical_residual_pmf
26,0.054932302901647675,presealed_2022_2023,B4_hierarchical_residual_pmf
27,0.04101890152223769,presealed_2022_2023,B4_hierarchical_residual_pmf
28,0.04629721989716046,presealed_2022_2023,B4_hierarchical_residual_pmf
29,0.04989687507584214,presealed_2022_2023,B4_hierarchical_residual_pmf
30,0.052920241283125,presealed_2022_2023,B4_hierarchical_residual_pmf
31,0.044865577790274044,presealed_2022_2023,B4_hierarchical_residual_pmf
32,0.06105134629424733,presealed_2022_2023,B4_hierarchical_residual_pmf
33,0.055885226563438035,presealed_2022_2023,B4_hierarchical_residual_pmf
34_or_higher,0.029951363256938097,presealed_2022_2023,B4_hierarchical_residual_pmf
24_or_below,0.03897244448071241,presealed_2022_2023,B5_kernel_analog_pmf
25,0.04067107230147739,presealed_2022_2023,B5_kernel_analog_pmf
26,0.05414065066172848,presealed_2022_2023,B5_kernel_analog_pmf
27,0.04090456881780045,presealed_2022_2023,B5_kernel_analog_pmf
28,0.045477427402642094,presealed_2022_2023,B5_kernel_analog_pmf
29,0.04920123925230124,presealed_2022_2023,B5_kernel_analog_pmf
30,0.05349514012641106,presealed_2022_2023,B5_kernel_analog_pmf
31,0.045264728942138954,presealed_2022_2023,B5_kernel_analog_pmf
32,0.060980940285601574,presealed_2022_2023,B5_kernel_analog_pmf
33,0.05599055406639084,presealed_2022_2023,B5_kernel_analog_pmf
34_or_higher,0.029828680810724376,presealed_2022_2023,B5_kernel_analog_pmf
24_or_below,0.08781940411236977,presealed_2022_2023,B6_month_climatology_diagnostic
25,0.04776728847354671,presealed_2022_2023,B6_month_climatology_diagnostic
26,0.06302130719513092,presealed_2022_2023,B6_month_climatology_diagnostic
27,0.046122635901753674,presealed_2022_2023,B6_month_climatology_diagnostic
28,0.05402541697164418,presealed_2022_2023,B6_month_climatology_diagnostic
29,0.060428239168087594,presealed_2022_2023,B6_month_climatology_diagnostic
30,0.0626220069422697,presealed_2022_2023,B6_month_climatology_diagnostic
31,0.05232612808287392,presealed_2022_2023,B6_month_climatology_diagnostic
32,0.07354870419296612,presealed_2022_2023,B6_month_climatology_diagnostic
33,0.0644386837318708,presealed_2022_2023,B6_month_climatology_diagnostic
34_or_higher,0.06260176983412004,presealed_2022_2023,B6_month_climatology_diagnostic
24_or_below,0.03903430588693558,presealed_2022_2023,P1_normal_mos
25,0.041561817128332436,presealed_2022_2023,P1_normal_mos
26,0.05560204573109101,presealed_2022_2023,P1_normal_mos
27,0.04066357061340608,presealed_2022_2023,P1_normal_mos
28,0.044393958362604985,presealed_2022_2023,P1_normal_mos
29,0.04957668383221813,presealed_2022_2023,P1_normal_mos
30,0.05334048411418546,presealed_2022_2023,P1_normal_mos
31,0.04486715687605056,presealed_2022_2023,P1_normal_mos
32,0.06274311398533973,presealed_2022_2023,P1_normal_mos
33,0.055200791251537006,presealed_2022_2023,P1_normal_mos
34_or_higher,0.029813931026161433,presealed_2022_2023,P1_normal_mos
24_or_below,0.03899539475101861,presealed_2022_2023,P2_student_t_mos
25,0.04160774827322485,presealed_2022_2023,P2_student_t_mos
26,0.05563363372215579,presealed_2022_2023,P2_student_t_mos
27,0.040621688969902654,presealed_2022_2023,P2_student_t_mos
28,0.04440027752008432,presealed_2022_2023,P2_student_t_mos
29,0.04964485209846136,presealed_2022_2023,P2_student_t_mos
30,0.053336168778408674,presealed_2022_2023,P2_student_t_mos
31,0.04472174979349647,presealed_2022_2023,P2_student_t_mos
32,0.06294271324572973,presealed_2022_2023,P2_student_t_mos
33,0.05540367555019153,presealed_2022_2023,P2_student_t_mos
34_or_higher,0.02999290257265087,presealed_2022_2023,P2_student_t_mos
24_or_below,0.04044216764675142,presealed_2022_2023,C1_multinomial_ridge
25,0.04253682520430895,presealed_2022_2023,C1_multinomial_ridge
26,0.054797821873751415,presealed_2022_2023,C1_multinomial_ridge
27,0.0411078898286558,presealed_2022_2023,C1_multinomial_ridge
28,0.04493205270009673,presealed_2022_2023,C1_multinomial_ridge
29,0.050470792532561606,presealed_2022_2023,C1_multinomial_ridge
30,0.05449385654668423,presealed_2022_2023,C1_multinomial_ridge
31,0.04359016089556778,presealed_2022_2023,C1_multinomial_ridge
32,0.06172614852852543,presealed_2022_2023,C1_multinomial_ridge
33,0.057440626344844495,presealed_2022_2023,C1_multinomial_ridge
34_or_higher,0.034562662588539524,presealed_2022_2023,C1_multinomial_ridge
24_or_below,0.039679159434936016,presealed_2022_2023,C2_ordinal_cdf_logistic
25,0.042534599526108906,presealed_2022_2023,C2_ordinal_cdf_logistic
26,0.054924231774222586,presealed_2022_2023,C2_ordinal_cdf_logistic
27,0.04092277219000504,presealed_2022_2023,C2_ordinal_cdf_logistic
28,0.04490299571156511,presealed_2022_2023,C2_ordinal_cdf_logistic
29,0.05026542193480235,presealed_2022_2023,C2_ordinal_cdf_logistic
30,0.05450219431039781,presealed_2022_2023,C2_ordinal_cdf_logistic
31,0.04357025772226016,presealed_2022_2023,C2_ordinal_cdf_logistic
32,0.06195193010434624,presealed_2022_2023,C2_ordinal_cdf_logistic
33,0.05898467294544597,presealed_2022_2023,C2_ordinal_cdf_logistic
34_or_higher,0.03821972062086039,presealed_2022_2023,C2_ordinal_cdf_logistic
24_or_below,0.0384890533194537,presealed_2022_2023,K0_B4_identity
25,0.04065674440645627,presealed_2022_2023,K0_B4_identity
26,0.054932302901647675,presealed_2022_2023,K0_B4_identity
27,0.04101890152223769,presealed_2022_2023,K0_B4_identity
28,0.04629721989716046,presealed_2022_2023,K0_B4_identity
29,0.04989687507584214,presealed_2022_2023,K0_B4_identity
30,0.052920241283125,presealed_2022_2023,K0_B4_identity
31,0.044865577790274044,presealed_2022_2023,K0_B4_identity
32,0.06105134629424733,presealed_2022_2023,K0_B4_identity
33,0.055885226563438035,presealed_2022_2023,K0_B4_identity
34_or_higher,0.029951363256938097,presealed_2022_2023,K0_B4_identity
24_or_below,0.03851267383125735,presealed_2022_2023,K1_B4_power_calibrated
25,0.04067646938972541,presealed_2022_2023,K1_B4_power_calibrated
26,0.05486852011690533,presealed_2022_2023,K1_B4_power_calibrated
27,0.04097304607275422,presealed_2022_2023,K1_B4_power_calibrated
28,0.04619713051173617,presealed_2022_2023,K1_B4_power_calibrated
29,0.04985521181532537,presealed_2022_2023,K1_B4_power_calibrated
30,0.052892611528172685,presealed_2022_2023,K1_B4_power_calibrated
