bias,coverage_80,coverage_90,crps_normal,experiment_id,first_date,last_date,mae,median_abs_error,model_id,n,rmse
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0058,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0058,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.3920276348993103,0.8568493150684932,0.934931506849315,1.0607330751659942,EXP-0058,2020-01-01,2023-12-31,1.4761535468291977,1.2183175277229985,exp-0058_candidate,1460,1.8815531269146712
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0058,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-2.0281416503604865,0.7232876712328767,0.9232876712328767,3.2934682441780105,EXP-0058,2020-01-01,2023-12-31,4.850898650793596,4.7120538702929835,exp-0058_shuffled_target_control,1460,5.66000081240196
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0059,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.3191855897505421,0.8616438356164383,0.936986301369863,1.0388692726739395,EXP-0059,2020-01-01,2023-12-31,1.4447769691194137,1.2017003989925605,exp-0059_candidate,1460,1.8404597988066447
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0059,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0059,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.6921720183436177,0.7452054794520548,0.9363013698630137,3.2156452983922637,EXP-0059,2020-01-01,2023-12-31,4.755421330225496,4.652749333433798,exp-0059_shuffled_target_control,1460,5.5318943616001
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0060,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0060,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.33334321030911823,0.8671232876712329,0.939041095890411,1.0607927888143522,EXP-0060,2020-01-01,2023-12-31,1.4749493969138556,1.2092497548936372,exp-0060_candidate,1460,1.8818064733934199
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0060,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.7916280967851699,0.7376712328767123,0.9328767123287671,3.2495700293103553,EXP-0060,2020-01-01,2023-12-31,4.80585243889458,4.732260428224622,exp-0060_shuffled_target_control,1460,5.584549819918047
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0061,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.3768058911353291,0.863013698630137,0.9363013698630137,1.0562059508237707,EXP-0061,2020-01-01,2023-12-31,1.4682174932017307,1.2121108897852757,exp-0061_candidate,1460,1.8741569647002239
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0061,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0061,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
