source,item_id,issue_day_utc,cycle_hour,lead_hour_requested,issued_at_utc,valid_at_utc,lead_hour_grib,availability_proxy_utc,variable,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,grib_units,normalized_units,grid_point_count,bbox_min,bbox_mean,bbox_median,bbox_max,bbox_std
gfs,gfs_20260706_18z_f042,2026-07-06,18,42,2026-07-06T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,24.3105407714844,27.40852654967647,28.110559082031276,29.210534667968773,1.4604539842569275
gfs,gfs_20260706_18z_f042,2026-07-06,18,42,2026-07-06T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,39.07878807442959,10.100000381469728,100.0,41.62238220410885
gfs,gfs_20260706_18z_f042,2026-07-06,18,42,2026-07-06T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.6000000238418579,49.62323232612224,40.09999847412109,100.0,35.50335523913234
gfs,gfs_20260706_18z_f042,2026-07-06,18,42,2026-07-06T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,27.656518554687523,29.808032781427578,29.456506347656276,32.35653076171877,1.1186539407818603
gfs,gfs_20260706_18z_f042,2026-07-06,18,42,2026-07-06T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,24.330651855468773,27.23268426452022,27.830651855468773,29.130670166015648,1.3411130844124672
gfs,gfs_20260706_18z_f042,2026-07-06,18,42,2026-07-06T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.080176767676768,1.6875,8.1875,1.8727478141273703
gfs,gfs_20260706_18z_f042,2026-07-06,18,42,2026-07-06T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-4.463519096374512,-1.6322061649025088,-1.663519263267517,1.136480689048767,1.2069367325818998
gfs,gfs_20260706_18z_f042,2026-07-06,18,42,2026-07-06T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.0491119399666786,3.4084638084727104,3.150887966156006,6.650887966156006,1.846486743358117
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,1.0,726.5151515151515,690.0,1610.0,536.351146918448
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-74.4912109375,-10.48110992739899,-1.4912109375,-0.4912109375,17.814132937446864
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.0742126464844,24.103511371034585,24.274224853515648,25.5742126464844,1.1300531573557866
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.629107654094696,5.8341581899710375,6.529107570648193,9.829107284545898,2.838422328593842
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.901484375,1007.015716540404,1007.02953125,1008.54546875,0.5741921094753427
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,71.0,84.49696951201467,84.19999694824219,95.6999969482422,5.324907552001234
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.6750427246094,26.6861616038313,27.475061035156276,29.575036621093773,2.1579968219648724
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.210534667968773,26.963072867345343,27.8105407714844,29.3105407714844,1.7943984997282478
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,44.164646511652855,37.900001525878906,100.0,40.64010630720315
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,45.74040414528413,36.09999847412109,100.0,38.86048596196738
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.299615478515648,27.460217161852924,28.199609375000023,29.299615478515648,1.510220893004928
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.199090576171898,26.835460069444466,27.699090576171898,29.199090576171898,1.690285123517234
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,0.5542929292929293,0.1875,3.25,0.742951223333696
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-4.990081787109375,-1.7133141110340755,-1.590081810951233,0.3099182248115539,1.141222826520826
gfs,gfs_20260706_18z_f045,2026-07-06,18,45,2026-07-06T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.11083984375,3.5123924673205678,2.9891600608825684,7.38916015625,2.271288873629382
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,0.0,667.3030303030303,578.0,1611.0,475.7817480830881
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-85.6220703125,-6.914999605429293,-1.6220703125,0.3779296875,14.281620968218174
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.180017089843773,24.00528176047587,24.2800231933594,25.480035400390648,1.012682278215183
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.3148607611656189,4.900719290730929,5.614860534667969,9.614860534667969,2.9406248591167667
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1004.0890625,1005.1489827967172,1005.045078125,1006.77703125,0.6438064090707638
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,76.30000305175781,86.36969718547782,85.30000305175781,98.0,5.801157009789236
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.350000000000023,26.371212799380544,27.050012207031276,29.550012207031276,2.362940529052758
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.798425292968773,26.502478150647114,27.098443603515648,28.998437500000023,1.9358350422881987
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,49.863636584595,54.09999847412109,100.0,41.17508209321259
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,49.147474567998536,50.70000076293945,100.0,37.34450944187486
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.300378417968773,27.46099582248266,28.200402832031276,29.300378417968773,1.512629063877008
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.816369628906276,26.362819540621075,27.116357421875023,28.916345214843773,1.8171086872853748
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.6041666666666667,0.5,9.0625,2.208744244217432
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.79046630859375,-1.0470319608169976,-1.0904662609100342,2.009533643722534,1.0478608902391089
gfs,gfs_20260706_18z_f048,2026-07-06,18,48,2026-07-06T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.8694702386856079,3.0426509934618617,2.73052978515625,7.930529594421387,2.716514129559086
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,69.0,709.2020202020202,672.0,1734.0,495.4449480634305
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-43.697021484375,-14.626314413667927,-10.697021484375,0.302978515625,11.681162012603776
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.910577392578148,24.092303713403584,24.150598144531276,25.660577392578148,1.0704857616021777
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.2008205652236938,7.24223469483732,8.700820922851562,11.800820350646973,3.431729839734172
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.372734375,1006.7787302714648,1006.844765625,1008.054765625,0.6642808882525555
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,80.21171569824219,87.2319160230232,85.01171112060547,98.7117156982422,5.73703126273004
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.149987792968773,26.432828406131648,26.950006103515648,28.950006103515648,2.125508300999266
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,6.0,42.11111111111112,39.0,100.0,21.53638635308325
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,22.550012207031276,26.5752524019492,27.050012207031276,28.950006103515648,2.047532461070827
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.168756103515648,26.146528209339507,26.4687438964844,28.668756103515648,2.0050205809863573
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,3.5247474847493145,3.7200000286102295,7.559999942779541,1.8518264796076456
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.955351591110229,-0.6797960037083337,-0.5153515338897705,1.174648404121399,1.1133362491142518
gefs_control,gefs_control_20260707_18z_f003,2026-07-07,18,3,2026-07-07T18:00:00Z,2026-07-07T21:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.5265673995018005,4.264846769876477,3.993432521820069,8.7034330368042,3.369376676737581
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,146.0,909.070707070707,858.0,1809.0,550.2425406912563
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-35.474365234375,-6.989516749526516,-4.474365234375,-0.474365234375,7.767276132106845
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.610894775390648,24.44695989435371,24.610894775390648,25.740899658203148,0.974841152116146
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,2.11081600189209,7.517886838527641,8.210816383361816,11.11081600189209,2.8388450325604864
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.64640625,1007.0259761679296,1007.044453125,1008.21640625,0.6306907707419797
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,72.69334411621094,83.18930107656152,83.39334106445312,94.89334106445312,4.190849215299146
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,9.855999946594238,52.98004047316734,58.79999923706055,70.30400085449219,16.418904290977014
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,24.349969482421898,27.583308426057467,28.049981689453148,29.149987792968773,1.2490812974583063
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,7.0,49.18181818181818,53.0,84.0,18.32278684879394
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.3837829589844,27.62116347804216,28.183801269531276,29.183801269531276,1.2771163851285048
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.068750000000023,26.139457378965457,26.4687438964844,28.668756103515648,2.0122970243210685
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,5.759595940359915,5.900000095367432,12.399999618530272,3.2851953833125647
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.7497265338897705,-0.9350800984774276,-0.919726550579071,0.5602734088897705,0.7361945692059372
gefs_control,gefs_control_20260707_18z_f006,2026-07-07,18,6,2026-07-07T18:00:00Z,2026-07-08T00:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.0340722650289535,4.461382288071844,5.085927963256836,8.455927848815918,2.922663539189041
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,249.0,1172.0707070707072,1108.0,2010.0,561.5891638376795
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-8.115478515625,-1.933660333806818,-1.115478515625,-0.115478515625,2.13845803204574
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.966760253906276,24.63038502702811,24.966760253906276,25.966760253906276,1.2594263220991957
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,4.151180744171143,7.852190932842216,8.051180839538574,10.751180648803713,1.7788030715246963
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.859140625,1007.2535093118688,1007.263125,1008.349140625,0.6712595309527947
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,53.28544235229492,75.72079648875227,79.68544006347656,86.08544158935547,9.549110924316388
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,486.3680114746094,652.1622647372159,661.2639770507812,704.3040161132812,39.10131236972133
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,27.762902832031276,29.52018358635182,29.072900390625023,32.7529235839844,1.1512910753590508
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,45.21212121212121,46.0,90.0,27.075380269030028
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,27.752496337890648,29.552490912543423,29.152490234375023,32.75249633789065,1.1418593060693616
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,24.522912597656276,27.72826260653411,28.132897949218773,29.112908935546898,1.08829259223201
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.023232324180579,2.0999999046325684,4.900000095367432,1.2529422541334725
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-1.944995164871216,-0.7539850139821117,-0.7349951267242432,1.0750049352645874,0.6087186315783202
gefs_control,gefs_control_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,1.9582812786102293,5.34232167041663,5.818281173706055,7.278281211853027,1.508162261524618
gefs_control,gefs_control_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,282.0,1374.878787878788,1310.0,2304.0,569.6114442572531
gefs_control,gefs_control_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-6.895263671875,-1.6831424597537878,-0.895263671875,0.104736328125,1.8601223337239765
gefs_control,gefs_control_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.388574218750023,24.63200954861113,24.988580322265648,26.188562011718773,1.362053351378961
gefs_control,gefs_control_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,5.0316362380981445,8.67810090382894,9.031636238098145,10.931635856628418,1.5924895082690227
gefs_control,gefs_control_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1004.71859375,1006.1015538194443,1006.1165625,1007.54453125,0.848005531152606
gefs_control,gefs_control_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,46.71778869628906,72.72890129474679,76.51779174804688,86.61779022216797,11.751104628131191
gefs_control,gefs_control_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,676.5120239257812,788.3248494466146,800.2559814453125,824.656005859375,31.43724028014702
gefs_control,gefs_control_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,28.564416503906276,30.338141917219087,29.464410400390648,34.56441650390627,1.696080854205977
gefs_control,gefs_control_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,42.91919191919192,40.0,86.0,24.326348838900053
