source,provider,product,frame_time_hkt,observed_at_utc,availability_proxy_utc,availability_proxy_method,native_issue_metadata_status,envf_query_url,display_large_image_url,display_image_url,envf_temp_image_path,frame_index_in_chunk
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T19:48:00+08:00,2026-07-06T11:48:00Z,2026-07-06T12:18:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515803.2252790927886962890625-2944017-25.png&datetime=2026/07/06 19:48,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515803.1995069980621337890625-2944017-24.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515803.2252790927886962890625-2944017-25.png,12
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T20:00:00+08:00,2026-07-06T12:00:00Z,2026-07-06T12:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515803.1721229553222656250000-2944017-23.png&datetime=2026/07/06 20:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515803.1457920074462890625000-2944017-22.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515803.1721229553222656250000-2944017-23.png,11
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T20:12:00+08:00,2026-07-06T12:12:00Z,2026-07-06T12:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515803.1208600997924804687500-2944017-21.png&datetime=2026/07/06 20:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515803.0966169834136962890625-2944017-20.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515803.1208600997924804687500-2944017-21.png,10
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T20:24:00+08:00,2026-07-06T12:24:00Z,2026-07-06T12:54:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515803.0717589855194091796875-2944017-19.png&datetime=2026/07/06 20:24,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515803.0460360050201416015625-2944017-18.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515803.0717589855194091796875-2944017-19.png,9
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T20:36:00+08:00,2026-07-06T12:36:00Z,2026-07-06T13:06:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515803.0181500911712646484375-2944017-17.png&datetime=2026/07/06 20:36,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515802.9937310218811035156250-2944017-16.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515803.0181500911712646484375-2944017-17.png,8
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T20:48:00+08:00,2026-07-06T12:48:00Z,2026-07-06T13:18:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515802.9697101116180419921875-2944017-15.png&datetime=2026/07/06 20:48,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515802.9459280967712402343750-2944017-14.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515802.9697101116180419921875-2944017-15.png,7
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T21:00:00+08:00,2026-07-06T13:00:00Z,2026-07-06T13:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515802.9216868877410888671875-2944017-13.png&datetime=2026/07/06 21:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515802.8966839313507080078125-2944017-12.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515802.9216868877410888671875-2944017-13.png,6
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T21:12:00+08:00,2026-07-06T13:12:00Z,2026-07-06T13:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515802.8685350418090820312500-2944017-11.png&datetime=2026/07/06 21:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515802.8414258956909179687500-2944017-10.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515802.8685350418090820312500-2944017-11.png,5
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T21:24:00+08:00,2026-07-06T13:24:00Z,2026-07-06T13:54:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515802.8137459754943847656250-2944017-9.png&datetime=2026/07/06 21:24,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515802.7864439487457275390625-2944017-8.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515802.8137459754943847656250-2944017-9.png,4
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T21:36:00+08:00,2026-07-06T13:36:00Z,2026-07-06T14:06:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515802.7592110633850097656250-2944017-7.png&datetime=2026/07/06 21:36,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515802.7319769859313964843750-2944017-6.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515802.7592110633850097656250-2944017-7.png,3
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T21:48:00+08:00,2026-07-06T13:48:00Z,2026-07-06T14:18:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515802.7054491043090820312500-2944017-5.png&datetime=2026/07/06 21:48,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515802.6780979633331298828125-2944017-4.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515802.7054491043090820312500-2944017-5.png,2
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T22:00:00+08:00,2026-07-06T14:00:00Z,2026-07-06T14:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515802.6511969566345214843750-2944017-3.png&datetime=2026/07/06 22:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515802.6244900226593017578125-2944017-2.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515802.6511969566345214843750-2944017-3.png,1
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T22:12:00+08:00,2026-07-06T14:12:00Z,2026-07-06T14:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515802.6005148887634277343750-2944017-1.png&datetime=2026/07/06 22:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515802.5737769603729248046875-2944017-0.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515802.6005148887634277343750-2944017-1.png,0
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T22:24:00+08:00,2026-07-06T14:24:00Z,2026-07-06T14:54:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.9959750175476074218750-2944172-119.png&datetime=2026/07/06 22:24,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.9639849662780761718750-2944172-118.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.9959750175476074218750-2944172-119.png,59
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T22:36:00+08:00,2026-07-06T14:36:00Z,2026-07-06T15:06:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.9326009750366210937500-2944172-117.png&datetime=2026/07/06 22:36,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.9004249572753906250000-2944172-116.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.9326009750366210937500-2944172-117.png,58
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T22:48:00+08:00,2026-07-06T14:48:00Z,2026-07-06T15:18:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.8696470260620117187500-2944172-115.png&datetime=2026/07/06 22:48,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.8360290527343750000000-2944172-114.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.8696470260620117187500-2944172-115.png,57
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T23:00:00+08:00,2026-07-06T15:00:00Z,2026-07-06T15:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.8041670322418212890625-2944172-113.png&datetime=2026/07/06 23:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.7718439102172851562500-2944172-112.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.8041670322418212890625-2944172-113.png,56
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T23:12:00+08:00,2026-07-06T15:12:00Z,2026-07-06T15:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.7427659034729003906250-2944172-111.png&datetime=2026/07/06 23:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.7101600170135498046875-2944172-110.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.7427659034729003906250-2944172-111.png,55
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T23:24:00+08:00,2026-07-06T15:24:00Z,2026-07-06T15:54:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.6807661056518554687500-2944172-109.png&datetime=2026/07/06 23:24,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.6524889469146728515625-2944172-108.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.6807661056518554687500-2944172-109.png,54
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T23:36:00+08:00,2026-07-06T15:36:00Z,2026-07-06T16:06:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.6223869323730468750000-2944172-107.png&datetime=2026/07/06 23:36,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.5910260677337646484375-2944172-106.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.6223869323730468750000-2944172-107.png,53
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T23:48:00+08:00,2026-07-06T15:48:00Z,2026-07-06T16:18:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.5580089092254638671875-2944172-105.png&datetime=2026/07/06 23:48,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.5286030769348144531250-2944172-104.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.5580089092254638671875-2944172-105.png,52
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T00:00:00+08:00,2026-07-06T16:00:00Z,2026-07-06T16:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.4988300800323486328125-2944172-103.png&datetime=2026/07/07 00:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.4662380218505859375000-2944172-102.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.4988300800323486328125-2944172-103.png,51
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T00:12:00+08:00,2026-07-06T16:12:00Z,2026-07-06T16:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.4345879554748535156250-2944172-101.png&datetime=2026/07/07 00:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.4020109176635742187500-2944172-100.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.4345879554748535156250-2944172-101.png,50
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T00:24:00+08:00,2026-07-06T16:24:00Z,2026-07-06T16:54:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.3396871089935302734375-2944172-99.png&datetime=2026/07/07 00:24,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.3100969791412353515625-2944172-98.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.3396871089935302734375-2944172-99.png,49
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T00:36:00+08:00,2026-07-06T16:36:00Z,2026-07-06T17:06:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.2528688907623291015625-2944172-97.png&datetime=2026/07/07 00:36,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.2246010303497314453125-2944172-96.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.2528688907623291015625-2944172-97.png,48
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T00:48:00+08:00,2026-07-06T16:48:00Z,2026-07-06T17:18:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.1671020984649658203125-2944172-95.png&datetime=2026/07/07 00:48,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.1386439800262451171875-2944172-94.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.1671020984649658203125-2944172-95.png,47
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T01:00:00+08:00,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515814.0774118900299072265625-2944172-93.png&datetime=2026/07/07 01:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515814.0483970642089843750000-2944172-92.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515814.0774118900299072265625-2944172-93.png,46
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T01:12:00+08:00,2026-07-06T17:12:00Z,2026-07-06T17:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515813.9859430789947509765625-2944172-91.png&datetime=2026/07/07 01:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515813.9539000988006591796875-2944172-90.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515813.9859430789947509765625-2944172-91.png,45
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T01:24:00+08:00,2026-07-06T17:24:00Z,2026-07-06T17:54:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515813.9218170642852783203125-2944172-89.png&datetime=2026/07/07 01:24,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515813.8913090229034423828125-2944172-88.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515813.9218170642852783203125-2944172-89.png,44
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T01:36:00+08:00,2026-07-06T17:36:00Z,2026-07-06T18:06:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515813.8587260246276855468750-2944172-87.png&datetime=2026/07/07 01:36,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515813.8271539211273193359375-2944172-86.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515813.8587260246276855468750-2944172-87.png,43
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T01:48:00+08:00,2026-07-06T17:48:00Z,2026-07-06T18:18:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515813.7942860126495361328125-2944172-85.png&datetime=2026/07/07 01:48,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515813.7615160942077636718750-2944172-84.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515813.7942860126495361328125-2944172-85.png,42
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T02:00:00+08:00,2026-07-06T18:00:00Z,2026-07-06T18:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515813.7306809425354003906250-2944172-83.png&datetime=2026/07/07 02:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515813.7003540992736816406250-2944172-82.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515813.7306809425354003906250-2944172-83.png,41
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-07T02:12:00+08:00,2026-07-06T18:12:00Z,2026-07-06T18:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=20&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515813.6722691059112548828125-2944172-81.png&datetime=2026/07/07 02:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515813.6425199508666992187500-2944172-80.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515813.6722691059112548828125-2944172-81.png,40
