cutoff_profile,model_id,month,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2359,A3_hko_hourly_state_residual_lgbm,4,480,1.1234224210627346,1.4050704584044666,0.9999451671936246,0.013246053218803884,1.7928939538629374,2.2901103382362087,2.6451896786775366,4.10646723008508,26.496787719885468,26.483541666666667,26.385416666666668,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,5,496,1.036451087289537,1.3333241622259517,0.8009235476162377,0.0667795661180551,1.7130454494093108,2.278610160200758,2.7267491130734447,4.6012294136818745,29.3538763403116,29.28709677419355,29.330645161290324,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,6,450,0.8202925516352803,1.0302726340067077,0.7004994375746172,0.03834546812578991,1.3493005400328344,1.6445491661348342,2.0430986255260324,2.906931573617957,31.492123245903567,31.45377777777778,31.42,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,7,465,0.846433941590489,1.0932003761634292,0.7052087344071865,-0.029120957582499826,1.292123445327765,1.8316847942529564,2.211234164685113,3.977117759812547,32.19324463381535,32.22236559139785,32.08817204301075,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,8,465,0.8755257014832298,1.1164664309309353,0.7401584856516621,-0.010028616984675363,1.4085447365413966,1.8293637398977776,2.163959514837271,3.4106649065251595,31.833197189466937,31.843225806451613,31.761290322580646,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,9,450,0.8751642677331063,1.1359243687190015,0.7044745834929174,-0.026417079790784257,1.5074180361643288,1.9312701448909604,2.2761355750188406,3.935878603663081,31.43136069798699,31.45777777777778,31.362222222222222,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,10,465,0.7365928587445857,0.9420532981861228,0.6243092182866476,-0.05306648236335589,1.1785874657458573,1.5860028417803453,1.851388257269353,3.4437499456032548,28.813815238066752,28.866881720430108,28.729032258064517,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,11,449,0.7495214191240662,0.9648162408169432,0.5928117575417104,0.07811873581723283,1.2185043996829479,1.6388136766439245,2.0079298327355395,3.2315624201866058,25.20373120797759,25.125612472160356,25.053452115812917,by_month
tminus1_2359,A3_hko_hourly_state_residual_lgbm,12,465,0.7206386729227444,0.8979700523485933,0.619089992434624,0.0886921443409463,1.1452672036612976,1.4562305786193772,1.7278213658117825,2.6792049377271727,20.58804698305062,20.499354838709678,20.31827956989247,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,1,496,0.8615825931410551,1.1176861028065441,0.7041221852922277,0.03068155096766952,1.3318204296085518,1.7585860772207003,2.1575865872842126,8.233601160161092,19.30890735741928,19.278225806451612,19.046370967741936,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,2,452,1.040176713465575,1.298265954941719,0.8779782007582604,-0.023357176200995224,1.6169245032540949,2.1030769843116692,2.567352214143045,3.684567239635319,20.304518929993694,20.32787610619469,20.057522123893804,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,3,496,1.097108679699176,1.3878468694464445,0.891385969429443,0.010066247254064303,1.798368089379629,2.2901228734284587,2.74295656747985,4.260585200169594,23.03809044080245,23.02802419354839,22.846774193548388,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,4,480,1.1270134414679849,1.3960092608133257,1.0061756602702747,-0.0034214412520367165,1.7963509441931904,2.263191969597647,2.615609355385589,4.196846295496943,26.48012022541463,26.483541666666667,26.385416666666668,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,5,496,1.0427946930038436,1.3338743126524835,0.8144435167264756,0.0716014552006227,1.7184929916022043,2.276145272421372,2.6679034687015752,4.422518014723931,29.358698229394168,29.28709677419355,29.330645161290324,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,6,450,0.8212734357890334,1.0321890528783846,0.6900325711668867,0.05941435484911516,1.3395820721758833,1.6792098109053168,2.0311307651328323,3.0486131401593966,31.51319213262689,31.45377777777778,31.42,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,7,465,0.8473645730321073,1.097426618789632,0.6842371607343196,-0.009329337023098625,1.2881754144135855,1.7905639210280713,2.2853808452912645,4.211400274479658,32.21303625437475,32.22236559139785,32.08817204301075,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,8,465,0.8785271811469644,1.1192679809376507,0.7434225225866022,-0.0014235673759493061,1.411765178093748,1.7995546400932847,2.1874877148357696,3.543463904272002,31.84180223907567,31.843225806451613,31.761290322580646,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,9,450,0.880701646855051,1.1364156938895262,0.6995910737804429,-0.01808719914839399,1.4970000793547587,1.8993149063741155,2.327435140431923,3.9512267667529635,31.43969057862938,31.45777777777778,31.362222222222222,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,10,465,0.7240082881084388,0.9236543405864965,0.5838071550291986,-0.04608777196990419,1.1747395286823208,1.514557046654813,1.7743709070554623,3.07771843275842,28.820793948460203,28.866881720430108,28.729032258064517,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,11,449,0.735174930114758,0.9557967095329721,0.5536808745568003,0.08438485416895258,1.2242089476683304,1.58017589817111,1.986795986325924,3.157842204487469,25.209997326329308,25.125612472160356,25.053452115812917,by_month
tminus1_2359,A4_network_gradients_residual_lgbm,12,465,0.7268941482386532,0.9000682093914387,0.6637583047131557,0.10640412931812829,1.1338865952480484,1.4549286167668138,1.7578016754502994,2.676779714918487,20.605758968027803,20.499354838709678,20.31827956989247,by_month
tminus1_2359,A5_text_warning_residual_lgbm,1,496,0.86298033268122,1.1215144519934106,0.7227927252239716,0.031732023060708145,1.316128208569861,1.7548308465793863,2.1434834917644876,8.189127588577412,19.30995782951232,19.278225806451612,19.046370967741936,by_month
tminus1_2359,A5_text_warning_residual_lgbm,2,452,1.0447168308679688,1.3035567148251166,0.8670001430483163,-0.023677010680591623,1.643827908290308,2.1097516933141516,2.591460153015412,3.7187031667987505,20.3041990955141,20.32787610619469,20.057522123893804,by_month
tminus1_2359,A5_text_warning_residual_lgbm,3,496,1.1018552840690372,1.3932930866819464,0.8839532890284634,0.010802406724012881,1.7885388427383155,2.302852542515117,2.7605161018632636,4.2372092282564395,23.0388266002724,23.02802419354839,22.846774193548388,by_month
tminus1_2359,A5_text_warning_residual_lgbm,4,480,1.1279363907479711,1.3964954079119338,0.990244883423431,-0.001931660355881104,1.8489573416170302,2.246501536899956,2.638392871103748,4.16287674944445,26.481610006310788,26.483541666666667,26.385416666666668,by_month
tminus1_2359,A5_text_warning_residual_lgbm,5,496,1.036112680427222,1.3279826024369799,0.8218334046694267,0.06183345067991941,1.7009474666336573,2.2731427090785346,2.6542912864420876,4.385345523536646,29.348930224873467,29.28709677419355,29.330645161290324,by_month
