high_bucket_group,method,family,row_count,rps,nll,brier,crps,ece,mce,entropy
33,K2_B4_monotone_cdf_projected,calibration,375,0.056201569648850105,1.5089202290768584,0.06970854726984553,0.562015696488501,0.2528123126134436,0.8629153757048733,1.325559281404656
33,B3_forecast_level_residual_pmf,residual_pmf,375,0.05623021340047118,1.4978472787229014,0.06931072821867537,0.5623021340047117,0.3365698240947953,0.8454103517934675,1.3030770772048614
33,S1_conservative_simplex_stack,stack,375,0.05626888561191229,1.5003497237564734,0.06957113692239149,0.5626888561191228,0.21478042684853046,0.8483272969187093,1.3516003835294133
33,G1_gamlss_tree_location_scale,gamlss_tree,375,0.058248418847298956,1.6478177940415109,0.06913809261904491,0.5824841884729896,0.09170010073639603,0.9349620449958843,1.0292504501245912
33,E2_student_t_emos,emos,375,0.05841080772699443,1.5181181438473819,0.06934813284292943,0.5841080772699443,0.19874759628638072,0.8438868719240052,1.4091047213932817
33,P1_normal_mos,mos,375,0.05853394632228614,1.535003618695887,0.07034364362850855,0.5853394632228615,0.15007974194634333,0.7654494517060836,1.4865183021601716
33,P2_student_t_mos,mos,375,0.05869082622055502,1.5455619284686932,0.0708219710441813,0.5869082622055503,0.14365999786748637,0.758506011060707,1.5351102044213234
33,E1_normal_emos,emos,375,0.05932431199420144,1.5724419812482469,0.0691256726607141,0.5932431199420144,0.2066647914410865,0.8824182453428395,1.197853306381548
33,E3_two_piece_normal_emos,emos,375,0.061180750327399586,1.78993233905838,0.07136855648962159,0.6118075032739958,0.17603814848757005,0.9370469416268549,1.0124371712075053
33,C1_multinomial_ridge,direct_classifier,375,0.06144806202468071,1.5837367895878585,0.07123442071437222,0.6144806202468072,0.26400341081500145,0.28262043734479625,1.4151142867818052
33,C2_ordinal_cdf_logistic,direct_classifier,375,0.06444742029567638,1.5980386075767083,0.07122153538334655,0.6444742029567637,0.26017911446957603,0.3382421423420737,1.4469364181860886
33,Q2_threshold_cdf_gb,threshold_cdf,375,0.07554571796879576,1.7617321452629797,0.06995430738534515,0.7554571796879579,0.06468232930642243,0.6686635698948504,1.7076263713013957
33,B6_month_climatology_diagnostic,diagnostic,375,0.15566415164984837,2.480528865208502,0.08505139444146254,1.5566415164984835,0.250700899548442,0.30682745515099447,1.9868863357657862
33,Q1_quantile_cdf_gb,quantile_cdf,375,0.1636183878443487,2.2301280260572107,0.07904662485937854,1.6361838784434877,0.16554054109898542,0.17266459413986532,2.2405729424385203
33,B0_climatology,baseline,375,0.4071457684706379,3.253981025021631,0.10181138001472996,4.071457684706378,0.39632497031490665,0.40346393331359404,2.013005361380549
34_or_higher,B1_global_residual_pmf,residual_pmf,194,0.056184238374098805,1.0614088444381236,0.04672823206976683,0.5618423837409882,0.3406277505564483,0.43910245327908926,1.1743108684176944
34_or_higher,T1_time_decay_b4,time_decay_residual_pmf,194,0.06094328359749921,1.1841593980926688,0.05241017995686281,0.6094328359749921,0.3460163770468616,0.44933395285693534,1.1482559236033305
34_or_higher,B2_month_residual_pmf,residual_pmf,194,0.06149967288915846,1.194197717022214,0.050978416266929755,0.6149967288915846,0.3530215210078511,0.5009628135502534,1.163248340954957
34_or_higher,H1_b4_challenger_linear_pool,hybrid_pool,194,0.06556676915539396,1.3219552612853085,0.05667105349019768,0.6556676915539396,0.308776776938326,0.4636910402313663,1.1325008485486818
34_or_higher,P2_student_t_mos,mos,194,0.06609424375470223,1.1743483891145148,0.05123684719895697,0.6609424375470224,0.3659039380447388,0.5213513481627052,1.3116500999238234
34_or_higher,P1_normal_mos,mos,194,0.06646414534922365,1.2159335367596682,0.052516528118074945,0.6646414534922366,0.36849617385318,0.5218028043109517,1.2668157645291822
34_or_higher,B4_hierarchical_residual_pmf,residual_pmf,194,0.06654573732524832,1.3740331219114532,0.05769265594334998,0.6654573732524832,0.24799337900434185,0.4678427972091951,1.1194544228418044
34_or_higher,K0_B4_identity,calibration,194,0.06654573732524832,1.3740331219114532,0.05769265594334998,0.6654573732524832,0.24799337900434185,0.4678427972091951,1.1194544228418044
34_or_higher,K2_B4_monotone_cdf_projected,calibration,194,0.06654573732524832,1.3740331219114532,0.05769265594334998,0.6654573732524832,0.2479933790043419,0.4678427972091952,1.1194544228418044
