source,member,issued_at_utc,valid_at_utc,lead_hour,latitude,longitude,variable,canonical_variable,friendly_name,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,native_units,value_native,normalized_units,value_normalized
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,114.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,115.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.13427734375,degC,26.984277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,115.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.33428955078125,degC,27.184289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,115.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.2342834472656,degC,28.084283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.63427734375,degC,27.484277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.2342834472656,degC,28.084283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.13427734375,degC,27.984277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.83428955078125,degC,27.684289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.63427734375,degC,27.484277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.83428955078125,degC,27.684289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.0342712402344,degC,27.884271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,115.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.0342712402344,degC,27.884271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,115.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.2342834472656,degC,28.084283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,115.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.7342834472656,degC,28.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.5342712402344,degC,27.384271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.5342712402344,degC,28.384271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.0342712402344,degC,27.884271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.63427734375,degC,27.484277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,114.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.63427734375,degC,27.484277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,114.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.2342834472656,degC,27.084283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,114.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.33428955078125,degC,27.184289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,114.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.63427734375,degC,27.484277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,115.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,115.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,115.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.93426513671875,degC,27.784265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,113.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.33428955078125,degC,27.184289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,113.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.0342712402344,degC,27.884271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,113.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.83428955078125,degC,27.684289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,113.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.63427734375,degC,27.484277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,114.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.43426513671875,degC,27.284265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,114.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.33428955078125,degC,27.184289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,114.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.63427734375,degC,27.484277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,114.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,115.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.93426513671875,degC,27.784265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,115.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.43426513671875,degC,28.284265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,115.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.83428955078125,degC,28.684289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,113.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,113.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.13427734375,degC,27.984277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,113.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.83428955078125,degC,27.684289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,113.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,114.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,114.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,114.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.7342834472656,degC,27.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,114.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.13427734375,degC,27.984277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,115.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.33428955078125,degC,28.184289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,115.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.93426513671875,degC,28.784265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,115.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,302.13427734375,degC,28.984277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,113.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.33428955078125,degC,28.184289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,113.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.2342834472656,degC,28.084283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,113.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.0342712402344,degC,27.884271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,113.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,300.93426513671875,degC,27.784265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,114.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.0342712402344,degC,27.884271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,114.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.13427734375,degC,27.984277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,114.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.0342712402344,degC,27.884271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,114.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.43426513671875,degC,28.284265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,115.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.43426513671875,degC,28.284265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,115.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.93426513671875,degC,28.784265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,115.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,302.2342834472656,degC,29.084283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,113.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.5342712402344,degC,28.384271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,113.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.43426513671875,degC,28.284265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,113.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.13427734375,degC,27.984277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,113.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.13427734375,degC,27.984277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,114.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.13427734375,degC,27.984277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,114.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.33428955078125,degC,28.184289550781273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,114.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.5342712402344,degC,28.384271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,114.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.63427734375,degC,28.484277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,115.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,301.7342834472656,degC,28.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,115.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,302.0342712402344,degC,28.884271240234398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,115.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,302.2342834472656,degC,29.084283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,113.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.4137268066406,degC,24.263726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,113.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,113.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.11370849609375,degC,23.963708496093773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,113.75,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.9137268066406,degC,23.763726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,114.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.813720703125,degC,23.663720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,114.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.9137268066406,degC,23.763726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,114.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.4137268066406,degC,23.263726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,114.75,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.61370849609375,degC,23.463708496093773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,115.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.51373291015625,degC,23.363732910156273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,115.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,295.9137268066406,degC,22.763726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,115.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,295.51373291015625,degC,22.363732910156273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,113.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.4137268066406,degC,24.263726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,113.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.2137145996094,degC,24.063714599609398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,113.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.2137145996094,degC,24.063714599609398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,113.75,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.4137268066406,degC,24.263726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,114.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.2137145996094,degC,24.063714599609398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,114.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.4137268066406,degC,24.263726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,114.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.01373291015625,degC,23.863732910156273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,114.75,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.2137145996094,degC,23.063714599609398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,115.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.01373291015625,degC,22.863732910156273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,115.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.2137145996094,degC,23.063714599609398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,115.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.313720703125,degC,23.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,113.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.01373291015625,degC,23.863732910156273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,113.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,113.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.4137268066406,degC,24.263726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,113.75,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,114.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,114.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,114.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,114.75,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.7137145996094,degC,23.563714599609398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,115.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.01373291015625,degC,22.863732910156273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,115.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.313720703125,degC,23.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,115.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.2137145996094,degC,24.063714599609398
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.4137268066406,degC,24.263726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.75,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.11370849609375,degC,23.963708496093773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.9137268066406,degC,23.763726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.813720703125,degC,23.663720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.75,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.9137268066406,degC,23.763726806640648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,115.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.813720703125,degC,23.663720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,115.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.01373291015625,degC,23.863732910156273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,115.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,296.813720703125,degC,23.663720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.0,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.313720703125,degC,24.163720703125023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.25,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.11370849609375,degC,23.963708496093773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.5,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.51373291015625,degC,24.363732910156273
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.75,d2m,dewpoint_2m,2m dewpoint temperature,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,297.813720703125,degC,24.663720703125023
