cutoff_profile,model_id,season_bucket,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope,official_max_bin,official_range_bin,issue_hour_bucket,fcst_flag_thunderstorm,hourly_any_thunderstorm_warning_24h,hourly_any_rainstorm_warning_24h
tminus1_2359,A4_network_gradients_residual_lgbm,,966,0.8939768276818228,1.1503671631363248,0.7488498846863383,0.004794915099757664,1.3916167114083589,1.8305405074443408,2.2550266955673264,8.233601160161092,18.16742431468568,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
tminus1_2359,A5_text_warning_residual_lgbm,,1034,0.9768498113837657,1.2540880429542,0.7713047393731198,-0.01552614338684459,1.5770730221922755,2.057415387319981,2.5303885788026808,4.2372092282564395,22.6698703749884,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,A5_text_warning_residual_lgbm,,785,0.9745067989496669,1.2287973499163922,0.8142322268123721,0.046152123680165746,1.5679111882867478,2.056302468366539,2.3716386508035514,4.16287674944445,26.188572505845773,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,A5_text_warning_residual_lgbm,,1169,0.9754153052537899,1.2396876714128282,0.8157141915165909,0.01984174037944417,1.5868323688304222,2.057829603397826,2.4861868135614986,4.385345523536646,29.170568857573627,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,A5_text_warning_residual_lgbm,,1018,0.8346545039130762,1.0656809778965781,0.6908800280670135,0.04236645865335692,1.3818206499240981,1.779153575171701,2.0800315652622046,3.4961477148768054,31.697278050008958,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,A5_text_warning_residual_lgbm,,657,0.6866025533391554,0.8772117381646406,0.5528312892475427,0.031978242388330996,1.1016922781881624,1.4078900805776051,1.6675011813372078,3.1770024143328364,33.39955815106413,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
tminus1_2359,A5_text_warning_residual_lgbm,,966,0.8910629953634026,1.151060545594467,0.7537363297467046,0.01105945182158565,1.4180346398742998,1.8501900302480614,2.2319066224067408,8.189127588577412,18.17368885140751,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
tminus1_2359,A6_target_memory_residual_lgbm,,1034,0.9754912854011936,1.2522097512032464,0.7694782754573577,-0.021373334073795384,1.5871442124943962,2.0423258837351854,2.5148614694982823,4.1221591489060785,22.664023184301445,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,A6_target_memory_residual_lgbm,,785,0.9674589809296844,1.2238297878969024,0.8053344896768806,0.043359106595013866,1.57343927344717,2.0764751457754387,2.375667248556087,4.080368750134696,26.18577948876062,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,A6_target_memory_residual_lgbm,,1169,0.979917952554245,1.245507499767341,0.8187711142043064,0.019851124842343228,1.5999669274387887,2.014297684620847,2.5100546792702754,4.494228746793425,29.170578242036527,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,A6_target_memory_residual_lgbm,,1018,0.8304103791310592,1.0630502971749571,0.6739811504567594,0.05874489373001339,1.3757397117597605,1.7628509669524381,2.0647908713287637,3.4266267597840496,31.71365648508561,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,A6_target_memory_residual_lgbm,,657,0.6764217238616782,0.8686747416876357,0.5504182333504062,0.03345995163710148,1.110051489597263,1.3361598009864948,1.6411948223807085,3.265165441504184,33.4010398603129,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
tminus1_2359,A6_target_memory_residual_lgbm,,966,0.8967325708507502,1.158148795739414,0.7493512444083681,0.005937231640526509,1.4058325715371005,1.8376645030924834,2.2625916355260074,8.246808048127383,18.168566631226444,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
tminus1_2359,A7_final_residual_ensemble,,1034,0.9771037413971818,1.2539508551371779,0.7951109002655681,-0.0573339758958824,1.5869421301055266,2.1051258819596996,2.529169285026404,4.265748402550646,22.62806254247936,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,A7_final_residual_ensemble,,785,0.9738232318686055,1.2239262916826894,0.8135072316312773,0.021506889231245437,1.5758771818540123,2.0523507476799048,2.3824210524774383,3.986888470051152,26.16392727139685,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,A7_final_residual_ensemble,,1169,0.973264211694304,1.2345699043721066,0.8084581567561138,0.008041945819179672,1.5859836786479067,2.0260053949072745,2.496160930131412,4.432900809485698,29.158769063013356,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,A7_final_residual_ensemble,,1018,0.8255832112849133,1.0557727228820681,0.6804038098770864,0.04598563693932448,1.3658831568108631,1.7435263355068138,2.058188972512092,3.3741568959583965,31.700897228294924,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,A7_final_residual_ensemble,,657,0.6744859237629326,0.8672683881874816,0.5507374438654864,0.030119690385259298,1.1004335411284014,1.3497266569677564,1.6368953208729873,3.3676363319294644,33.397699599061056,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
tminus1_2359,A7_final_residual_ensemble,,966,0.8928409650450289,1.153335641560634,0.7388175521746483,-0.037619795194768435,1.4128694044767194,1.8608840300086378,2.2678652014027305,7.769879133313763,18.125009604391153,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
tminus1_2359,A8_direct_lgbm_absolute,,1034,1.001285621142306,1.2696045476078888,0.8209305878056146,0.11732065168296568,1.647880009409544,2.093954336311184,2.5038059280569485,4.052247696299318,22.80271717005821,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,A8_direct_lgbm_absolute,,785,0.9949811828700758,1.2455921319742036,0.8318138711972693,0.07899781368531177,1.6354422519339233,2.084341554314972,2.4079996411686495,4.21111250684713,26.22141819585092,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,A8_direct_lgbm_absolute,,1169,0.9925639974847826,1.248356111712898,0.8477580253083268,-0.09074999839249676,1.5886648782975272,2.078642142749808,2.434574988912196,4.159488361858433,29.059977118801687,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,A8_direct_lgbm_absolute,,1018,0.8350694155571646,1.0637408651977993,0.6839866883520269,-0.06370639657068555,1.3819560801452682,1.7261259464261856,2.0621509604233714,3.575517975110934,31.59120519478491,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,A8_direct_lgbm_absolute,,657,0.8268092273065262,1.0624378585515888,0.6511134379709986,-0.48836008720727925,1.3638860713844796,1.8288259472754205,2.145655299578767,3.4835997984893936,32.87921982146852,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
tminus1_2359,A8_direct_lgbm_absolute,,966,1.0065149821230734,1.342142294001688,0.8169731199304895,0.2926008728258593,1.5860401725747089,2.011811755197387,2.5775543040145865,8.43206860097291,18.455230272411782,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
