cutoff_profile,model_id,month,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2100,D2_A3_plus_residual_memory_lgbm,5,472,1.0533955827038595,1.3419101576199464,0.851240416042728,0.09258718982283881,1.659433363608531,2.2886238239963674,2.6970926102910107,4.538008814331217,29.37076515592453,29.278177966101694,29.328389830508474,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,6,435,0.8219057723757244,1.0325780212435032,0.6871475227267432,0.08793108807662305,1.3700190613149095,1.6996068732031633,2.013294846150684,3.33380149083105,31.492988559340986,31.40505747126437,31.404597701149424,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,7,454,0.8630160875817274,1.1224647191072732,0.6879955374247864,0.011029734624790184,1.3753431121848367,1.8340487405352028,2.314939240114126,3.6905602840453717,32.201117840351664,32.19008810572687,32.059471365638764,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,8,448,0.8907490418216023,1.1248739184406178,0.75363541349566,-0.0065756186434443985,1.4124641352575853,1.7991392338892263,2.2053347818406137,3.562472932603118,31.797219024213696,31.803794642857145,31.700892857142858,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,9,440,0.9104377942287634,1.1617716760965953,0.7094619384779541,-0.03095837757762579,1.4685524832017347,1.9717047716674054,2.355006478683623,3.8044668011476688,31.432677986058735,31.463636363636365,31.363636363636363,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,10,423,0.7729419512990768,0.971659494609231,0.6504769667055541,-0.03320385508133228,1.2689964697282932,1.5390110298623327,1.8076514948692202,3.6147263324222685,28.900129478252005,28.93333333333333,28.77777777777778,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,11,369,0.800252515478833,1.042063624680827,0.5915262561747419,0.14782827508526394,1.282683724099392,1.7718203477778545,2.115147424568583,3.9620677063273497,25.487665673459244,25.339837398373987,25.289972899728998,by_month
tminus1_2100,D2_A3_plus_residual_memory_lgbm,12,363,0.7493913711355591,0.9335499036988155,0.621164973357395,0.07675309111600477,1.1667692366388445,1.5124784285517565,1.8086358892731693,3.786670077323528,20.573171823898374,20.49641873278237,20.234159779614323,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,1,410,0.850264991900003,1.057574031070745,0.7373827387303074,0.02643229418359454,1.3728476794007634,1.6859514848226056,2.0319320546948254,3.4729743533309723,19.56838351369579,19.541951219512196,19.270731707317072,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,2,380,1.056126998204366,1.324091513533928,0.8696333377700984,-0.023776429702257636,1.6886627949802706,2.2548210742094628,2.6341621871658307,3.626267978745137,20.622802517666166,20.646578947368422,20.326315789473686,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,3,447,1.1816126229270354,1.475168383815842,1.0034529925378664,0.04875225712900935,1.8914468559668578,2.3975744466741378,2.891311700839552,4.599963575021526,23.088796999858317,23.04004474272931,22.859060402684563,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,4,447,1.1352536764933354,1.3995566580512722,1.0081197434842792,0.05720413158855573,1.8130883258237724,2.208425513463813,2.7355801196907064,4.4438017579893625,26.565928963803323,26.508724832214767,26.43847874720358,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,5,472,1.0630662337490415,1.3543752865036214,0.8188402772628471,0.09665158026097803,1.7096204855536374,2.3010225000186835,2.7329293019467715,4.546245624658027,29.374829546362673,29.278177966101694,29.328389830508474,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,6,435,0.8159950730405792,1.0263096219646441,0.6907062261809109,0.0769545733775963,1.3354729155968401,1.6669132964436202,1.9510685302810613,3.1966174449394344,31.482012044641962,31.40505747126437,31.404597701149424,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,7,454,0.8514973875554951,1.1179373698889774,0.653704531501976,0.0032314755090099858,1.3410669237515622,1.8906542202495167,2.298857991376011,3.7406848489148885,32.19331958123588,32.19008810572687,32.059471365638764,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,8,448,0.8954127420586485,1.1303315321246585,0.7413274645128514,-0.008820760715730538,1.4502618694658413,1.8340987386814935,2.2308856622285336,3.480073221096461,31.794973882141417,31.803794642857145,31.700892857142858,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,9,440,0.9157394852111447,1.1725589079750214,0.7523832496601273,-0.04109031097062054,1.5317154174132799,2.0287720872170483,2.3364012556533384,3.79693262755821,31.422546052665744,31.463636363636365,31.363636363636363,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,10,423,0.7765248750968559,0.9773480761160237,0.6480567334101224,-0.034291881568227815,1.2614492343001036,1.5721854446871995,1.8204761039800004,3.5234692199284154,28.899041451765108,28.93333333333333,28.77777777777778,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,11,369,0.793182181493722,1.0334537011286327,0.6041992061278698,0.15889895377004964,1.2916646961219078,1.7597579854829,2.1165555604478166,3.981416382064168,25.498736352144032,25.339837398373987,25.289972899728998,by_month
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,12,363,0.7361267268911308,0.9229415098705682,0.6501010023017884,0.07514074789882029,1.141628572697885,1.4901707156091086,1.8253679749635159,3.922959019092204,20.57155948068119,20.49641873278237,20.234159779614323,by_month
tminus1_2100,D4_residual_memory_constrained_stack,1,410,0.8397319589839966,1.042710157425482,0.7467372990814791,-0.0034722379910917312,1.3243122573721129,1.6095061741190733,2.047061979952578,3.413996063112812,19.538478981521106,19.541951219512196,19.270731707317072,by_month
tminus1_2100,D4_residual_memory_constrained_stack,2,380,1.0681388659791091,1.3311250165077062,0.8684018541556338,-0.010229030345314121,1.7446280360529187,2.219203412676667,2.6877864408493664,3.520807844145601,20.636349917023107,20.646578947368422,20.326315789473686,by_month
tminus1_2100,D4_residual_memory_constrained_stack,3,447,1.1749648611962193,1.4661269160758508,1.023493561659098,0.03357745511460484,1.9416110272452478,2.3840671365732136,2.7917126695640087,4.5330191891452145,23.07362219784391,23.04004474272931,22.859060402684563,by_month
tminus1_2100,D4_residual_memory_constrained_stack,4,447,1.117159221716048,1.38040829860934,1.0148156347553225,0.03526603825243078,1.786991569429624,2.1888166180345925,2.671450591984227,4.120693025531981,26.543990870467198,26.508724832214767,26.43847874720358,by_month
tminus1_2100,D4_residual_memory_constrained_stack,5,472,1.0545610405866606,1.3487294658539448,0.8213422832172235,0.09942251988547617,1.7379383167805658,2.2008932691678367,2.710165855385447,4.6939442589251215,29.37760048598717,29.278177966101694,29.328389830508474,by_month
tminus1_2100,D4_residual_memory_constrained_stack,6,435,0.8171409767904722,1.030329835527415,0.7006555294901062,0.0766249404695062,1.3276513738132296,1.72332529177315,2.00668211766059,3.2508952270195124,31.481682411733875,31.40505747126437,31.404597701149424,by_month
tminus1_2100,D4_residual_memory_constrained_stack,7,454,0.8441301832008927,1.1051107552970754,0.6418921305676726,0.028654271557273143,1.3453731381954377,1.8747954667325175,2.330285957345141,3.7953004008288964,32.218742377284144,32.19008810572687,32.059471365638764,by_month
tminus1_2100,D4_residual_memory_constrained_stack,8,448,0.8865020924618028,1.117573158320009,0.7728500009552945,0.026472283774092047,1.430193694922987,1.818921050339076,2.191460620352642,3.505147567395774,31.830266926631236,31.803794642857145,31.700892857142858,by_month
tminus1_2100,D4_residual_memory_constrained_stack,9,440,0.9080055619796056,1.1613771378879785,0.7530804495290582,-0.002339720444271628,1.5169542265183742,1.9179092991620263,2.3268489878379564,4.111831323472288,31.461296643192096,31.463636363636365,31.363636363636363,by_month
