cutoff_profile,model_id,residual_memory_bin,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2100,D0_A7_reproduction,>=0.50,1093,0.9623237600895815,1.2263735155629043,0.7765305784306626,-0.01814620329772281,1.5460770535014143,2.012831586291026,2.46521801529694,4.575937219220215,26.169776944003285,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,A4_network_gradients_residual_lgbm,>=0.50,1093,0.9629987333307103,1.2350112371420083,0.7583640222049368,-0.019830186359679487,1.573362113467544,2.027905078858984,2.5001134809905716,4.759491170235755,26.16809296094133,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,A6_target_memory_residual_lgbm,>=0.50,1093,0.9636355592084332,1.2288698460808234,0.7791278577711083,-0.015238701521099159,1.5682769761799962,1.9876184643292376,2.4914189183686837,4.551030046476466,26.172684445779904,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,A5_text_warning_residual_lgbm,>=0.50,1093,0.9673571910759813,1.2396864421447695,0.7685190860584825,-0.020662581165652873,1.5767827723934935,2.0599392174239535,2.5440583921682585,4.752913346609905,26.167260566135358,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,>=0.50,1093,0.9688589065141254,1.236272648129768,0.7814155871034885,-0.015385842042669058,1.5810813073172272,2.0339169590269552,2.454956087789159,4.599963575021526,26.172537305258338,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,D2_A3_plus_residual_memory_lgbm,>=0.50,1093,0.9736613879707156,1.2427604948827362,0.7776154110691351,-0.017942041748233946,1.57280388316536,2.0755152056234936,2.4790511412899643,4.86540340710393,26.16998110555277,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,A2_revision_residual_lgbm,>=0.50,1093,0.9913608206143955,1.261722309551482,0.767083310299757,-0.01642708476705683,1.5720927344056097,2.099305751340543,2.5484410577667527,4.3980682309431565,26.17149606253395,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,A1_grouped_residual,>=0.50,1093,0.9969072167948498,1.2653850729815492,0.8042435388259115,-0.05665619816859723,1.6251923534815882,2.1523621581005523,2.5980664145683985,4.381691694902987,26.13126694913241,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,A8_direct_lgbm_absolute,>=0.50,1093,1.002266660753455,1.274583741251164,0.8142925318101142,-0.0426863675605325,1.6394990508280174,2.0921518911244785,2.5113860701137103,5.321672497953466,26.145236779740472,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,D1_official_residual_memory_shrinkage,>=0.50,1093,1.0022837983440507,1.2734975635622754,0.8000000000000007,-0.10278117141654387,1.643125619982881,2.1694343889795045,2.5753268130259164,4.446004158961305,26.08514197588446,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,A0_raw_official,>=0.50,1093,1.010430009149131,1.285651692517816,0.8000000000000007,-0.20622140896614818,1.6000000000000014,2.1999999999999993,2.6000000000000014,4.600000000000001,25.98170173833486,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,B0_climatology_persistence,>=0.50,1093,1.980164684354986,2.519921323507882,1.6800000000000033,-0.568508691674291,3.0199999999999996,4.199999999999999,5.147999999999997,8.600000000000001,25.619414455626718,26.187923147301007,25.98170173833486,by_residual_memory_bin
tminus1_2100,A4_network_gradients_residual_lgbm,missing,121,0.8491611049877296,1.0890374107832843,0.6961681975300564,-0.07074897050553405,1.3744211252165925,1.7304381209970217,2.062422220289143,3.321325113875041,22.33916838486637,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,A6_target_memory_residual_lgbm,missing,121,0.8500357043707926,1.0788550933042946,0.7187090407938612,-0.0805107244620519,1.3681701485392566,1.7106896012799098,2.0356919042459403,3.359779468204355,22.32940663090985,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,A5_text_warning_residual_lgbm,missing,121,0.8508878098208459,1.0873927770762681,0.7013696364771143,-0.07653805082397849,1.4183953963530165,1.7245775132743333,2.0816805874497284,3.3708957015827856,22.333379304547922,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,D5_conservative_A7_plus_memory_blend,missing,121,0.8513046052550959,1.077033133783489,0.7087406569850572,-0.07296678344044914,1.3206968251956503,1.7330241904623875,2.09654863236527,3.3822996618059946,22.336950571931453,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,D4_residual_memory_constrained_stack,missing,121,0.8538713806382492,1.0794973299810395,0.7144192718511668,-0.06667218366941209,1.3206968251956503,1.7330241904623875,2.09654863236527,3.3822996618059946,22.34324517170249,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,A7_final_residual_ensemble,missing,121,0.8541680686604689,1.0824916173811177,0.7238782735439493,-0.09399206766537233,1.334094737155084,1.7138508042556033,2.110112148888863,3.4454656114183457,22.315925287706527,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,D0_A7_reproduction,missing,121,0.8541680686604689,1.0824916173811177,0.7238782735439493,-0.09399206766537233,1.334094737155084,1.7138508042556033,2.110112148888863,3.4454656114183457,22.315925287706527,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,A3_hko_hourly_state_residual_lgbm,missing,121,0.8604449921625362,1.0737804562083502,0.724277871888166,-0.06989660379567898,1.3732033581222716,1.7165536781407411,2.019282181332656,3.2594882902156748,22.340020751576223,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,missing,121,0.8640605757761517,1.098016433733533,0.7340900850278693,-0.07626491563865047,1.3718895584941535,1.7612427501017294,2.1534643692295994,3.3293533215473055,22.333652439733257,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,D2_A3_plus_residual_memory_lgbm,missing,121,0.8684809201430815,1.081631652439254,0.7339252336189261,-0.07592847987103654,1.3693604122411962,1.7379914078193188,1.9280251516771152,3.1999256422861677,22.333988875500864,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,A8_direct_lgbm_absolute,missing,121,0.8829333079732123,1.090995576127635,0.7576441222171759,0.010085315065571874,1.4423658088562838,1.6961815186845381,1.9910159721548126,3.1416717179114286,22.420002670437473,22.409917355371903,22.024793388429753,by_residual_memory_bin
tminus1_2100,A1_grouped_residual,missing,121,0.8957644574725687,1.1182465319340875,0.8120951809495516,-0.1799126658400266,1.4273980134790705,1.697887713439279,2.2649554927320352,3.2038457831065372,22.230004689531874,22.409917355371903,22.024793388429753,by_residual_memory_bin
