cutoff_profile,model_id,season_bucket,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope,official_max_bin,official_range_bin,issue_hour_bucket,fcst_flag_thunderstorm,hourly_any_thunderstorm_warning_24h,hourly_any_rainstorm_warning_24h
tminus1_2100,A8_direct_lgbm_absolute,,4725,0.9528735160279129,1.2186013153821995,0.7760652369927321,0.01452109935378181,1.5263206439253474,1.9912596195917909,2.397427781608145,5.798516718201604,26.799939088771772,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,A8_direct_lgbm_absolute,,363,1.1577854375190098,1.4248586057997727,1.0468846541033514,-0.10489305479134886,1.8968758166949216,2.3252430264980717,2.739839213710184,3.7821465562391623,29.265354879092946,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,B0_climatology_persistence,,4725,1.879278306878307,2.363569495890646,1.5800000000000054,-0.5512359788359787,2.919999999999998,3.8460000000000036,4.676000000000004,9.099999999999998,26.234182010582014,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,B0_climatology_persistence,,363,1.7530303030303027,2.1842155389661424,1.5,0.5373278236914604,2.7600000000000002,3.648000000000001,4.257000000000001,6.260000000000002,29.90757575757576,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,D0_A7_reproduction,,4725,0.9049521595809806,1.1586279026126596,0.736002749403216,0.04552499300356771,1.4623001137205531,1.9077706860518342,2.314705263411439,4.719557454626482,26.830942982421554,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,D0_A7_reproduction,,363,1.1338212534552123,1.4014922255024174,1.0467789368713056,0.028688546696351135,1.841629149244688,2.319098376654389,2.6650970016890407,3.733451938976579,29.398936480580648,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,D1_official_residual_memory_shrinkage,,4725,0.9440524565279041,1.2023607856661818,0.7685330653388363,-0.10538708164571749,1.5077549213795762,1.972538732968042,2.394226970716869,4.461894896350181,26.68003090777227,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,D1_official_residual_memory_shrinkage,,363,1.149917736587237,1.4137095451911423,0.9843107243170373,-0.051689903975272115,1.901466531430875,2.3739755215599008,2.6643075685447823,3.6370261683018477,29.318558029909024,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,D2_A3_plus_residual_memory_lgbm,,4725,0.9150377805434312,1.1690416956322094,0.7389173909119542,0.03791838422113232,1.4632007494718027,1.9152411468457544,2.328932595731285,4.86540340710393,26.823336373639123,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,D2_A3_plus_residual_memory_lgbm,,363,1.1442294084816675,1.4089208991004394,1.0227498143952651,0.01959369338064438,1.8400777816596163,2.3789168896339548,2.66089344524269,3.8548488088346744,29.389841627264943,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,,4725,0.9107120520764486,1.1658867181628294,0.7350743819135097,0.03425039847257851,1.4654484701292725,1.9090789649588735,2.318703578214775,4.599963575021526,26.819668387890566,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,,363,1.1520803299243878,1.4147340688811099,1.047522778654102,0.04756569527024778,1.8592992117408893,2.3831941568986124,2.6460571019971235,3.6703490783752315,29.417813629154544,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,D4_residual_memory_constrained_stack,,4725,0.9036302741437949,1.157160749941546,0.7345970517510523,0.04276028813529604,1.4652984316540498,1.9083259673496644,2.304188617106131,4.6939442589251215,26.828178277553285,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,D4_residual_memory_constrained_stack,,363,1.1327912702548513,1.3978766470729609,1.0308758009241146,0.01450231778370515,1.8136662046094096,2.2871936497969907,2.6618529251563823,3.771366337015916,29.384750251668002,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
tminus1_2100,D5_conservative_A7_plus_memory_blend,,4725,0.9039964874274548,1.1577908875736602,0.7352362833359791,0.03976083766982626,1.462623357607965,1.9116433276418991,2.3112869082866925,4.6939442589251215,26.825178827087818,26.78541798941799,26.652275132275133,by_hourly_any_rainstorm_warning_24h,,,,,,0.0
tminus1_2100,D5_conservative_A7_plus_memory_blend,,363,1.1339020717513582,1.3987920177677067,1.0308758009241146,0.01371231727571956,1.8136662046094096,2.2871936497969907,2.6618529251563823,3.771366337015916,29.383960251160023,29.370247933884297,29.31129476584022,by_hourly_any_rainstorm_warning_24h,,,,,,1.0
