bin,lo,hi,count,confidence,accuracy,abs_gap,validation_split,method
0,0.0,0.1,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
1,0.1,0.2,114,0.18349678844195444,0.15789473684210525,0.025602051599849185,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
2,0.2,0.30000000000000004,239,0.23749761215869353,0.17154811715481172,0.06594949500388181,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
3,0.30000000000000004,0.4,53,0.3925271850216663,0.32075471698113206,0.07177246804053422,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
4,0.4,0.5,45,0.4849576477460813,0.37777777777777777,0.10717986996830353,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
5,0.5,0.6000000000000001,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
6,0.6000000000000001,0.7000000000000001,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
7,0.7000000000000001,0.8,56,0.7519393061120107,0.5178571428571429,0.23408216325486775,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
8,0.8,0.9,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
9,0.9,1.0,156,0.9478980623739409,0.9423076923076923,0.005590370066248629,presealed_2022_2023__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
0,0.0,0.1,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
1,0.1,0.2,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
2,0.2,0.30000000000000004,328,0.2925631934821836,0.34146341463414637,0.04890022115196274,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
3,0.30000000000000004,0.4,51,0.3021488916057208,0.23529411764705882,0.06685477395866196,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
4,0.4,0.5,60,0.4671071897182033,0.55,0.08289281028179674,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
5,0.5,0.6000000000000001,2,0.5016967262618446,0.5,0.0016967262618445833,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
6,0.6000000000000001,0.7000000000000001,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
7,0.7000000000000001,0.8,48,0.7427816902065983,0.7083333333333334,0.034448356873264974,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
8,0.8,0.9,1,0.8850595822085566,1.0,0.11494041779144337,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
9,0.9,1.0,173,0.9846081974785214,0.9942196531791907,0.009611455700669347,presealed_2022_2023__t_minus_1_1800_hkt,P1_normal_mos
0,0.0,0.1,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
1,0.1,0.2,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
2,0.2,0.30000000000000004,378,0.2862780448848659,0.328042328042328,0.04176428315746211,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
3,0.30000000000000004,0.4,1,0.3013631500214035,0.0,0.3013631500214035,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
4,0.4,0.5,60,0.46779318244786955,0.55,0.0822068175521305,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
5,0.5,0.6000000000000001,2,0.501661783358517,0.5,0.0016617833585169661,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
6,0.6000000000000001,0.7000000000000001,1,0.6964741877017482,0.0,0.6964741877017482,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
7,0.7000000000000001,0.8,47,0.7374695593665825,0.723404255319149,0.014065304047433558,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
8,0.8,0.9,4,0.8904871130074054,1.0,0.10951288699259465,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
9,0.9,1.0,170,0.9814942401247736,0.9941176470588236,0.012623406934049952,presealed_2022_2023__t_minus_1_1800_hkt,P2_student_t_mos
0,0.0,0.1,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
1,0.1,0.2,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
2,0.2,0.30000000000000004,180,0.2782096289583796,0.26666666666666666,0.011542962291712922,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
3,0.30000000000000004,0.4,181,0.3400390375433335,0.30386740331491713,0.03617163422841635,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
4,0.4,0.5,83,0.43533714942424806,0.42168674698795183,0.013650402436296227,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
5,0.5,0.6000000000000001,7,0.5254497326809338,0.8571428571428571,0.33169312446192334,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
6,0.6000000000000001,0.7000000000000001,14,0.6684260637533063,0.7857142857142857,0.11728822196097943,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
7,0.7000000000000001,0.8,27,0.7328757698538135,0.6296296296296297,0.10324614022418388,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
8,0.8,0.9,24,0.8843386349787249,0.9583333333333334,0.07399469835460848,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
9,0.9,1.0,147,0.985408834199943,1.0,0.014591165800057038,presealed_2022_2023__t_minus_1_1800_hkt,C1_multinomial_ridge
0,0.0,0.1,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
1,0.1,0.2,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
2,0.2,0.30000000000000004,111,0.2844255860134873,0.26126126126126126,0.023164324752226018,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
3,0.30000000000000004,0.4,255,0.34221727016159703,0.3176470588235294,0.024570211338067638,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
4,0.4,0.5,72,0.4406794487192525,0.4166666666666667,0.024012782052585835,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
5,0.5,0.6000000000000001,18,0.5461297780194847,0.3888888888888889,0.1572408891305958,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
6,0.6000000000000001,0.7000000000000001,21,0.6653594159529965,0.7619047619047619,0.09654534595176534,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
7,0.7000000000000001,0.8,15,0.7217758382684806,0.6666666666666666,0.055109171601813944,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
8,0.8,0.9,25,0.8709642888485802,0.96,0.08903571115141973,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
9,0.9,1.0,146,0.9878071211180087,1.0,0.012192878881991276,presealed_2022_2023__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
0,0.0,0.1,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
1,0.1,0.2,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
2,0.2,0.30000000000000004,87,0.2668495270978388,0.28735632183908044,0.02050679474124162,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
3,0.30000000000000004,0.4,251,0.3518487396770598,0.35856573705179284,0.006716997374733025,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
4,0.4,0.5,82,0.42792779527556507,0.3780487804878049,0.04987901478776019,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
5,0.5,0.6000000000000001,21,0.5181612228910087,0.7142857142857143,0.19612449139470556,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
6,0.6000000000000001,0.7000000000000001,17,0.6519062852349594,0.6470588235294118,0.004847461705547618,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
7,0.7000000000000001,0.8,18,0.747813494187358,0.6666666666666666,0.08114682752069136,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
8,0.8,0.9,30,0.866383425582489,0.9,0.03361657441751098,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
9,0.9,1.0,157,0.9917650459357388,1.0,0.008234954064261224,presealed_2022_2023__t_minus_1_1800_hkt,K0_B4_identity
0,0.0,0.1,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
1,0.1,0.2,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
2,0.2,0.30000000000000004,115,0.26997028748550017,0.28695652173913044,0.016986234253630272,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
3,0.30000000000000004,0.4,240,0.3523751486698196,0.35833333333333334,0.0059581846635137214,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
4,0.4,0.5,81,0.43834547709107,0.4691358024691358,0.030790325378065753,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
5,0.5,0.6000000000000001,9,0.5756599644998279,0.7777777777777778,0.20211781327794986,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
6,0.6000000000000001,0.7000000000000001,13,0.6449213292830129,0.6153846153846154,0.029536713898397515,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
7,0.7000000000000001,0.8,18,0.7300498656400538,0.6666666666666666,0.06338319897338718,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
8,0.8,0.9,30,0.8502113428723734,0.9,0.04978865712762659,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
9,0.9,1.0,157,0.9901564392605545,1.0,0.009843560739445478,presealed_2022_2023__t_minus_1_1800_hkt,K1_B4_power_calibrated
0,0.0,0.1,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
1,0.1,0.2,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
2,0.2,0.30000000000000004,87,0.2668495270978387,0.28735632183908044,0.02050679474124173,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
3,0.30000000000000004,0.4,251,0.35184873967705993,0.35856573705179284,0.006716997374732914,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
4,0.4,0.5,82,0.42792779527556507,0.3780487804878049,0.04987901478776019,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
5,0.5,0.6000000000000001,21,0.5181612228910087,0.7142857142857143,0.19612449139470556,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
6,0.6000000000000001,0.7000000000000001,17,0.6519062852349593,0.6470588235294118,0.004847461705547507,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
7,0.7000000000000001,0.8,18,0.747813494187358,0.6666666666666666,0.08114682752069136,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
8,0.8,0.9,30,0.866383425582489,0.9,0.03361657441751098,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
9,0.9,1.0,157,0.9917650459357388,1.0,0.008234954064261224,presealed_2022_2023__t_minus_1_1800_hkt,K2_B4_monotone_cdf_projected
0,0.0,0.1,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
1,0.1,0.2,0,,,,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
2,0.2,0.30000000000000004,92,0.2699453816935353,0.2717391304347826,0.0017937487412472697,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
3,0.30000000000000004,0.4,275,0.3517529326459025,0.3563636363636364,0.004610703717733866,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
4,0.4,0.5,67,0.4482869389152359,0.47761194029850745,0.029325001383271543,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
5,0.5,0.6000000000000001,7,0.5408643184482986,0.8571428571428571,0.31627853869455846,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
6,0.6000000000000001,0.7000000000000001,17,0.6627450662387144,0.6470588235294118,0.015686242709302634,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
7,0.7000000000000001,0.8,18,0.7439154372864617,0.6666666666666666,0.07724877061979507,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
8,0.8,0.9,30,0.8619266022479468,0.9,0.038073397752053206,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
9,0.9,1.0,157,0.9910491790500562,1.0,0.008950820949943816,presealed_2022_2023__t_minus_1_1800_hkt,S1_conservative_simplex_stack
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
2,0.2,0.30000000000000004,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
3,0.30000000000000004,0.4,764,0.3484348166909546,0.3102094240837696,0.038225392607184994,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
4,0.4,0.5,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
5,0.5,0.6000000000000001,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
6,0.6000000000000001,0.7000000000000001,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
7,0.7000000000000001,0.8,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
8,0.8,0.9,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
9,0.9,1.0,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B0_climatology
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
2,0.2,0.30000000000000004,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
3,0.30000000000000004,0.4,453,0.3185840619761249,0.31346578366445915,0.005118278311665725,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
4,0.4,0.5,28,0.43943997016179753,0.2857142857142857,0.15372568444751183,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
5,0.5,0.6000000000000001,44,0.5605600298382014,0.4090909090909091,0.1514691207472923,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
6,0.6000000000000001,0.7000000000000001,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
7,0.7000000000000001,0.8,33,0.758024032137922,0.696969696969697,0.061054335168225005,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
8,0.8,0.9,6,0.8309338172955946,0.8333333333333334,0.0023995160377388025,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
9,0.9,1.0,200,0.9890054034315386,0.985,0.004005403431538657,sealed_2024_2026_05__t_minus_1_1800_hkt,B1_global_residual_pmf
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
2,0.2,0.30000000000000004,184,0.2668322806182271,0.28804347826086957,0.021211197642642454,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
3,0.30000000000000004,0.4,271,0.3497301733213549,0.33210332103321033,0.01762685228814459,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
4,0.4,0.5,26,0.435234867111289,0.2692307692307692,0.16600409788051979,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
5,0.5,0.6000000000000001,44,0.5524977276586132,0.4090909090909091,0.14340681856770404,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
6,0.6000000000000001,0.7000000000000001,12,0.6771227636741338,0.4166666666666667,0.26045609700746714,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
7,0.7000000000000001,0.8,22,0.7346547643920107,0.8636363636363636,0.12898159924435293,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
8,0.8,0.9,15,0.8626994376349822,0.7333333333333333,0.12936610430164897,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
9,0.9,1.0,190,0.9918572407140019,1.0,0.008142759285998058,sealed_2024_2026_05__t_minus_1_1800_hkt,B2_month_residual_pmf
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
2,0.2,0.30000000000000004,128,0.29693363327817335,0.296875,5.863327817334785e-05,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
3,0.30000000000000004,0.4,247,0.3347584610493193,0.3360323886639676,0.0012739276146483403,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
4,0.4,0.5,150,0.43747275870611985,0.34,0.09747275870611982,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
5,0.5,0.6000000000000001,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
6,0.6000000000000001,0.7000000000000001,33,0.6545608214919463,0.696969696969697,0.04240887547775074,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
7,0.7000000000000001,0.8,6,0.7991773069626467,0.8333333333333334,0.03415602637068671,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
8,0.8,0.9,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
9,0.9,1.0,200,0.9839379511346519,0.985,0.0010620488653481086,sealed_2024_2026_05__t_minus_1_1800_hkt,B3_forecast_level_residual_pmf
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
2,0.2,0.30000000000000004,121,0.26689899616740403,0.24793388429752067,0.018965111869883367,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
3,0.30000000000000004,0.4,257,0.344370344611081,0.3424124513618677,0.001957893249213305,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
4,0.4,0.5,125,0.4246330588137044,0.32,0.10463305881370438,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
5,0.5,0.6000000000000001,22,0.5393138302392514,0.5454545454545454,0.006140715215294024,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
6,0.6000000000000001,0.7000000000000001,23,0.6528080561755292,0.6521739130434783,0.0006341431320509017,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
7,0.7000000000000001,0.8,12,0.7450199644981375,0.8333333333333334,0.08831336883519592,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
8,0.8,0.9,14,0.8645129609728956,0.7142857142857143,0.15022724668718135,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
9,0.9,1.0,190,0.9929000010389721,1.0,0.007099998961027865,sealed_2024_2026_05__t_minus_1_1800_hkt,B4_hierarchical_residual_pmf
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
2,0.2,0.30000000000000004,117,0.2646442866802448,0.3162393162393162,0.051595029559071415,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
3,0.30000000000000004,0.4,275,0.34703776004759584,0.28363636363636363,0.06340139641123221,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
4,0.4,0.5,123,0.4384948379374569,0.36585365853658536,0.07264117940087156,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
5,0.5,0.6000000000000001,11,0.5302408345686912,0.6363636363636364,0.10612280179494515,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
6,0.6000000000000001,0.7000000000000001,23,0.6416806935975645,0.6521739130434783,0.010493219445913748,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
7,0.7000000000000001,0.8,11,0.7423399507977173,0.8181818181818182,0.07584186738410092,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
8,0.8,0.9,11,0.8506401280995347,0.8181818181818182,0.03245830991771648,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
9,0.9,1.0,193,0.9903692745027254,0.9896373056994818,0.0007319688032435545,sealed_2024_2026_05__t_minus_1_1800_hkt,B5_kernel_analog_pmf
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
1,0.1,0.2,202,0.1825801619141011,0.12376237623762376,0.05881778567647733,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
2,0.2,0.30000000000000004,176,0.2461645189418288,0.16477272727272727,0.08139179166910154,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
3,0.30000000000000004,0.4,80,0.3868030998419983,0.1,0.28680309984199825,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
4,0.4,0.5,48,0.47632262107241946,0.3958333333333333,0.08048928773908615,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
5,0.5,0.6000000000000001,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
6,0.6000000000000001,0.7000000000000001,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
7,0.7000000000000001,0.8,79,0.7315384016808029,0.569620253164557,0.16191814851624586,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
8,0.8,0.9,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
9,0.9,1.0,179,0.9474108450048316,0.888268156424581,0.059142688580250624,sealed_2024_2026_05__t_minus_1_1800_hkt,B6_month_climatology_diagnostic
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
2,0.2,0.30000000000000004,389,0.2932481950293995,0.31362467866323906,0.020376483633839537,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
3,0.30000000000000004,0.4,65,0.303967775085678,0.23076923076923078,0.07319854431644723,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
4,0.4,0.5,61,0.4720017826852825,0.3770491803278688,0.09495260235741365,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
5,0.5,0.6000000000000001,10,0.5028394742936049,0.2,0.30283947429360486,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
6,0.6000000000000001,0.7000000000000001,1,0.68144233392431,1.0,0.31855766607569,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
7,0.7000000000000001,0.8,38,0.749010966201407,0.7105263157894737,0.038484650411933274,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
8,0.8,0.9,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
9,0.9,1.0,200,0.9886448792753737,0.985,0.0036448792753737136,sealed_2024_2026_05__t_minus_1_1800_hkt,P1_normal_mos
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
2,0.2,0.30000000000000004,451,0.28694841906138174,0.30155210643015523,0.014603687368773488,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
3,0.30000000000000004,0.4,3,0.3302080530135518,0.3333333333333333,0.003125280319781487,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
4,0.4,0.5,61,0.47258534282184816,0.3770491803278688,0.09553616249397934,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
5,0.5,0.6000000000000001,10,0.5027809910108652,0.2,0.30278099101086514,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
6,0.6000000000000001,0.7000000000000001,1,0.6772114762233967,1.0,0.3227885237766033,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
7,0.7000000000000001,0.8,38,0.7426417698888264,0.7105263157894737,0.03211545409935268,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
8,0.8,0.9,1,0.8975951137197614,1.0,0.10240488628023858,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
9,0.9,1.0,199,0.9846672936022478,0.9849246231155779,0.000257329513330129,sealed_2024_2026_05__t_minus_1_1800_hkt,P2_student_t_mos
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
2,0.2,0.30000000000000004,211,0.2807351897956104,0.2796208530805687,0.001114336715041686,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
3,0.30000000000000004,0.4,236,0.34086196132758917,0.326271186440678,0.014590774886911184,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
4,0.4,0.5,77,0.437676955471938,0.33766233766233766,0.10001461780960036,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
5,0.5,0.6000000000000001,1,0.511250893200163,0.0,0.511250893200163,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
6,0.6000000000000001,0.7000000000000001,4,0.6644562826058658,0.75,0.08554371739413424,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
7,0.7000000000000001,0.8,34,0.7332145926154385,0.7058823529411765,0.027332239674262016,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
8,0.8,0.9,22,0.8839637038956109,0.8636363636363636,0.020327340259247206,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
9,0.9,1.0,179,0.9845594304910549,1.0,0.015440569508945123,sealed_2024_2026_05__t_minus_1_1800_hkt,C1_multinomial_ridge
0,0.0,0.1,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
1,0.1,0.2,0,,,,sealed_2024_2026_05__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
2,0.2,0.30000000000000004,118,0.28564527617696867,0.2457627118644068,0.039882564312561875,sealed_2024_2026_05__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
3,0.30000000000000004,0.4,312,0.33762784763725007,0.28846153846153844,0.04916630917571163,sealed_2024_2026_05__t_minus_1_1800_hkt,C2_ordinal_cdf_logistic
