cutoff_profile,model_id,season_bucket,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2100,D2_A3_plus_residual_memory_lgbm,JJA,1337,0.8589333474058506,1.0948592569328173,0.7152217404549006,0.03015081950689805,1.3814587109518839,1.7727011218405975,2.2041898885986857,3.6905602840453717,31.83538642160114,31.80523560209424,31.726252804786835,by_season
tminus1_2100,A1_grouped_residual,JJA,1337,0.8667792254090777,1.103158878669139,0.7163151039567381,-0.022788777956669313,1.3877036761857309,1.7864727879471378,2.2024560510616666,3.608702803139014,31.782446824137573,31.80523560209424,31.726252804786835,by_season
tminus1_2100,A2_revision_residual_lgbm,JJA,1337,0.868652847221624,1.1046511941272403,0.7063185309210311,-0.003903694317417118,1.4004180011169678,1.8015025728054341,2.218391060291471,3.736703616774914,31.801331907776827,31.80523560209424,31.726252804786835,by_season
tminus1_2100,D1_official_residual_memory_shrinkage,JJA,1337,0.8687501551726734,1.1053270266089652,0.71031901159418,-0.06765343492779208,1.3926166016879058,1.800752144655818,2.178217424581618,3.6992108245219306,31.737582167166448,31.80523560209424,31.726252804786835,by_season
tminus1_2100,A0_raw_official,JJA,1337,0.8692595362752433,1.1062276961736226,0.7000000000000028,-0.0789827973074046,1.3999999999999986,1.8000000000000007,2.200000000000003,3.700000000000003,31.726252804786835,31.80523560209424,31.726252804786835,by_season
tminus1_2100,A8_direct_lgbm_absolute,JJA,1337,0.9141953891482202,1.1500317073729003,0.773272419019392,-0.21087330819614658,1.460667689538701,1.8580734281003313,2.2393697786433457,3.7821465562391623,31.594362293898094,31.80523560209424,31.726252804786835,by_season
tminus1_2100,B0_climatology_persistence,JJA,1337,1.4505534779356768,1.770234847022441,1.2800000000000011,-0.22717277486910978,2.3000000000000043,2.780000000000001,3.3999999999999986,6.260000000000002,31.57806282722513,31.80523560209424,31.726252804786835,by_season
tminus1_2100,D4_residual_memory_constrained_stack,MAM,1366,1.1144452973782484,1.3983914807337674,0.9554612787558305,0.0568817503082062,1.8130386163356071,2.276519120437147,2.749247182164291,4.6939442589251215,26.38748204313397,26.33060029282576,26.265739385065885,by_season
tminus1_2100,A7_final_residual_ensemble,MAM,1366,1.1151211014674842,1.398823463553695,0.9442374879244095,0.061622005753768645,1.816749542781146,2.297669001024069,2.7731171712249143,4.719557454626482,26.392222298579536,26.33060029282576,26.265739385065885,by_season
tminus1_2100,D0_A7_reproduction,MAM,1366,1.1151211014674842,1.398823463553695,0.9442374879244095,0.061622005753768645,1.816749542781146,2.297669001024069,2.7731171712249143,4.719557454626482,26.392222298579536,26.33060029282576,26.265739385065885,by_season
tminus1_2100,D5_conservative_A7_plus_memory_blend,MAM,1366,1.1156051615912774,1.4000977374962618,0.9582222970635073,0.053817614772412335,1.814715468320255,2.283026882585311,2.749247182164291,4.6939442589251215,26.384417907598184,26.33060029282576,26.265739385065885,by_season
tminus1_2100,A3_hko_hourly_state_residual_lgbm,MAM,1366,1.1167638123713666,1.4024401618809694,0.9379840216717046,0.04825607390084509,1.781421686082357,2.2916934890286704,2.787064915304181,4.731047091260816,26.378856366726612,26.33060029282576,26.265739385065885,by_season
tminus1_2100,A6_target_memory_residual_lgbm,MAM,1366,1.117768805035756,1.4021412108703455,0.9442798157736494,0.06427018319743749,1.818306463633487,2.2855570978814193,2.78075016878467,4.741655470277742,26.394870476023208,26.33060029282576,26.265739385065885,by_season
tminus1_2100,A4_network_gradients_residual_lgbm,MAM,1366,1.1232180831859107,1.4050902761892943,0.9508385486410855,0.053239044293829606,1.8076247289491612,2.2858472454856393,2.8123671653834688,4.759491170235755,26.3838393371196,26.33060029282576,26.265739385065885,by_season
tminus1_2100,D2_A3_plus_residual_memory_lgbm,MAM,1366,1.1239004181145509,1.4122993445177827,0.9445774259718434,0.07168537637034715,1.8141831995608158,2.32376674059398,2.7846541104695683,4.86540340710393,26.40228566919611,26.33060029282576,26.265739385065885,by_season
tminus1_2100,A5_text_warning_residual_lgbm,MAM,1366,1.1252039016108535,1.408647493644031,0.9524908628084958,0.05138584516785265,1.8296673585756764,2.304446378031722,2.770511124339273,4.752913346609905,26.38198613799362,26.33060029282576,26.265739385065885,by_season
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,MAM,1366,1.1254805989534797,1.409572100203181,0.951791310908435,0.06806885185939474,1.8138574344841771,2.308367570409647,2.7817438619816732,4.599963575021526,26.39866914468516,26.33060029282576,26.265739385065885,by_season
