source,item_id,kind,status,bytes,fetch_elapsed_seconds,normalization_status,normalization_elapsed_seconds,row_count,error
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1130,himawari_hsd,ok,3230874,2.9160755000193603,ok,2.6077186000184156,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1150,himawari_hsd,ok,3230114,2.8694357000058517,ok,2.27655120001873,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1220,himawari_hsd,ok,3229403,2.414445500005968,ok,2.467618800001219,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1210,himawari_hsd,ok,3229363,2.3979725999524817,ok,3.0317515999777243,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1200,himawari_hsd,ok,3230052,4.560556099982932,ok,2.236600600008387,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1230,himawari_hsd,ok,3229581,2.2979625000152737,ok,2.7355258999741636,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1140,himawari_hsd,ok,3231684,5.392844400019385,ok,2.947463099961169,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1240,himawari_hsd,ok,3230932,2.9035536000155844,ok,2.9386598999844864,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1250,himawari_hsd,ok,3231584,2.0876905000186525,ok,3.6606744000455365,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1310,himawari_hsd,ok,3233642,2.2337293999735266,ok,2.644676800002344,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1320,himawari_hsd,ok,3232279,2.3696909999707714,ok,2.628131800040137,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1300,himawari_hsd,ok,3232698,2.171485200000461,ok,3.8069606000208296,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1440,himawari_hsd,error,,0.5997351999976672,skip,0.0,0,HTTPError: HTTP Error 404: Not Found
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1330,himawari_hsd,ok,3230836,2.5554865999729373,ok,2.9177700000000186,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1340,himawari_hsd,ok,3230511,2.5151555000338703,ok,3.5045068999752402,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1350,himawari_hsd,ok,3231510,3.0661899999831803,ok,3.2560435999766923,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1400,himawari_hsd,ok,3233047,3.541056100046262,ok,2.986107900040224,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1420,himawari_hsd,ok,3233576,2.5629967999993823,ok,2.6991842999705113,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1430,himawari_hsd,ok,3233272,3.402124400017783,ok,2.5689625999657437,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1500,himawari_hsd,ok,3230668,2.782527300005313,ok,2.0341829999815673,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1510,himawari_hsd,ok,3228656,2.457773100002669,ok,2.366907200019341,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1410,himawari_hsd,ok,3233002,3.554735699959565,ok,4.9306928999722,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1520,himawari_hsd,ok,3226145,2.2848945999867283,ok,3.046123099979013,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1450,himawari_hsd,ok,3231522,2.9491873999941163,ok,5.975504499976523,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1530,himawari_hsd,ok,3223609,3.123267200018745,ok,3.4200262000085786,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1550,himawari_hsd,ok,3218070,2.534463899966795,ok,3.12273359997198,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1600,himawari_hsd,ok,3214437,2.725350599968806,ok,2.816974300018046,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1540,himawari_hsd,ok,3221209,4.604239900014363,ok,2.7886612999718636,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1630,himawari_hsd,ok,3203896,3.677100800035987,ok,2.227724800002761,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1620,himawari_hsd,ok,3206857,2.749441799998749,ok,4.622745100001339,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1610,himawari_hsd,ok,3210016,5.347370499977842,ok,2.579762000008486,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1650,himawari_hsd,ok,3198587,2.4330344000482,ok,2.5583935999893583,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1720,himawari_hsd,ok,3194406,1.8043657000525855,ok,2.311629300005734,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1640,himawari_hsd,ok,3200352,2.882001999998465,ok,3.9423717000172473,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1710,himawari_hsd,ok,3194589,2.973312399990391,ok,2.4666571999550797,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1700,himawari_hsd,ok,3195621,3.2684946000226773,ok,2.622747100016568,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1730,himawari_hsd,ok,3194434,1.6083650000509806,ok,2.691257200029213,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1750,himawari_hsd,ok,3197066,2.4130950000253506,ok,2.3029353999882005,1,
